race_id,horse_id,position
rac_11269765,hrs_36164366,1
rac_11269765,hrs_37618035,2
rac_11269765,hrs_37790305,3
rac_11269765,hrs_38532256,4
rac_11269765,hrs_37563897,5
rac_11269765,hrs_35149380,6
rac_11269765,hrs_38532270,7
rac_11269765,hrs_36258544,8
rac_11270766,hrs_38058160,1
rac_11270766,hrs_37150946,2
rac_11270766,hrs_37407398,3
rac_11270766,hrs_39528846,4
rac_11270766,hrs_36864933,5
rac_11270766,hrs_38018351,6
rac_11270766,hrs_40819667,7
rac_11270766,hrs_36779918,8
rac_11270766,hrs_40996809,9
rac_11270766,hrs_41090868,10
rac_11266606,hrs_36235164,1
rac_11266606,hrs_35137333,2
rac_11266606,hrs_36302574,3
rac_11266606,hrs_36614886,4
rac_11266606,hrs_38943702,UR
rac_11309181,hrs_29816143,1
rac_11309181,hrs_35164451,2
rac_11309181,hrs_32499901,3
rac_11309181,hrs_28903882,4
rac_11309181,hrs_33729829,5
rac_11309181,hrs_34888651,6
rac_11309181,hrs_33150152,PU
rac_11309181,hrs_40332586,PU
rac_11309181,hrs_40473587,PU
rac_11309181,hrs_35164437,REF
rac_11269973,hrs_18551561,1
rac_11269973,hrs_9056733,2
rac_11269973,hrs_22199037,3
rac_11269973,hrs_31259277,4
rac_11269973,hrs_21669781,5
rac_11269973,hrs_29228367,6
rac_11269973,hrs_19645843,7
rac_11269973,hrs_17190726,8
rac_11269973,hrs_20260646,9
rac_11269973,hrs_24517857,10
rac_11269973,hrs_29761487,11
rac_11269973,hrs_24065608,12
rac_11269973,hrs_26782553,13
rac_11269778,hrs_36528226,1
rac_11269778,hrs_36354143,2
rac_11269778,hrs_40996823,3
rac_11269778,hrs_40941341,4
rac_11269778,hrs_35149037,5
rac_11269778,hrs_36528303,6
rac_11269778,hrs_37889775,7
rac_11269778,hrs_37576847,8
rac_11269778,hrs_36036784,9
rac_11269778,hrs_35056007,10
rac_11270779,hrs_19052677,1
rac_11270779,hrs_19261746,2
rac_11270779,hrs_36402548,3
rac_11270779,hrs_14822976,4
rac_11270779,hrs_31644613,5
rac_11270779,hrs_34637631,6
rac_11270779,hrs_27279042,7
rac_11270779,hrs_24676218,8
rac_11270779,hrs_25412338,9
rac_11270779,hrs_31274187,10
rac_11270779,hrs_28078050,11
rac_11270779,hrs_32076065,12
rac_11270779,hrs_21794584,13
rac_11270779,hrs_31580395,14
rac_11266541,hrs_18591769,1
rac_11266541,hrs_20324521,2
rac_11266541,hrs_21395360,3
rac_11266541,hrs_27451935,4
rac_11266541,hrs_11008879,5
rac_11266541,hrs_27766431,UR
rac_11266502,hrs_26849326,1
rac_11266502,hrs_34845363,2
rac_11266502,hrs_24698632,3
rac_11266502,hrs_33260871,4
rac_11266502,hrs_37836645,5
rac_11266502,hrs_34140288,6
rac_11266502,hrs_33205109,7
rac_11266502,hrs_36095143,F
rac_11266502,hrs_38417169,PU
rac_11266502,hrs_36934170,UR
rac_11270129,hrs_29509767,1
rac_11270129,hrs_29509676,2
rac_11270129,hrs_7305991,3
rac_11270129,hrs_8034628,4
rac_11270129,hrs_19959282,5
rac_11270129,hrs_34814521,6
rac_11270129,hrs_24686242,7
rac_11270129,hrs_30285374,8
rac_11270129,hrs_21938273,9
rac_11269960,hrs_31451336,1
rac_11269960,hrs_22318443,2
rac_11269960,hrs_30124703,3
rac_11269960,hrs_6096181,4
rac_11269960,hrs_30175705,5
rac_11269960,hrs_26369840,6
rac_11269960,hrs_29636516,7
rac_11269960,hrs_33830272,8
rac_11269960,hrs_26961459,9
rac_11269960,hrs_31479329,10
rac_11269960,hrs_32104233,11
rac_11269960,hrs_19351234,12
rac_11269960,hrs_32936575,13
rac_11269960,hrs_31274299,14
rac_11269843,hrs_412693295,1
rac_11269843,hrs_41564929,2
rac_11269843,hrs_41072584,3
rac_11269843,hrs_41782216,4
rac_11269843,hrs_39191166,5
rac_11269843,hrs_41442086,6
rac_11269843,hrs_412693351,7
rac_11269843,hrs_41782223,8
rac_11269843,hrs_41325340,9
rac_11269843,hrs_41325473,10
rac_11269843,hrs_41325319,11
rac_11269843,hrs_41628888,12
rac_11266567,hrs_33275249,1
rac_11266567,hrs_38305519,2
rac_11266567,hrs_13476946,3
rac_11266567,hrs_24141376,4
rac_11266567,hrs_16176160,5
rac_11266567,hrs_33205123,6
rac_11266567,hrs_9531893,PU
rac_11270103,hrs_33875576,1
rac_11270103,hrs_36023372,2
rac_11270103,hrs_34471850,3
rac_11270103,hrs_35714525,4
rac_11270103,hrs_35840875,5
rac_11270103,hrs_34473173,6
rac_11270103,hrs_35596589,7
rac_11270103,hrs_34473061,8
rac_11270103,hrs_35336238,9
rac_11270103,hrs_37549946,10
rac_11269817,hrs_32401845,1
rac_11269817,hrs_31395378,2
rac_11269817,hrs_29623069,3
rac_11269817,hrs_31368715,4
rac_11269817,hrs_35244272,5
rac_11269817,hrs_27428366,6
rac_11269817,hrs_32485145,7
rac_11183640,hrs_35625079,1
rac_11183640,hrs_37246517,2
rac_11183640,hrs_36387330,3
rac_11183640,hrs_36515178,4
rac_11183640,hrs_35651490,5
rac_11183640,hrs_36023442,6
rac_11183640,hrs_36484952,7
rac_11183640,hrs_35729862,8
rac_11183640,hrs_37316692,9
rac_11183640,hrs_38449950,10
rac_11183640,hrs_38018519,11
rac_11183640,hrs_36137227,12
rac_11183640,hrs_36484973,13
rac_11183640,hrs_35767613,14
rac_11183640,hrs_36035699,15
rac_11183640,hrs_37758322,UR
rac_11266554,hrs_28220640,1
rac_11266554,hrs_21453964,2
rac_11266554,hrs_10400474,3
rac_11266554,hrs_14471653,4
rac_11266554,hrs_21963928,5
rac_11266554,hrs_7245581,6
rac_11266554,hrs_12095790,7
rac_11266554,hrs_23952992,8
rac_11266554,hrs_21100422,PU
rac_11266697,hrs_25213503,1
rac_11266697,hrs_29621662,2
rac_11266697,hrs_34991012,3
rac_11266697,hrs_21326921,4
rac_11266697,hrs_34961381,5
rac_11266697,hrs_31660804,6
rac_11266697,hrs_36823563,7
rac_11266697,hrs_20325116,8
rac_11266697,hrs_23240721,9
rac_11266697,hrs_32882297,10
rac_11266697,hrs_29226078,11
rac_11270064,hrs_34472165,1
rac_11270064,hrs_35699615,2
rac_11270064,hrs_33789462,3
rac_11270064,hrs_36528975,4
rac_11270064,hrs_36664950,5
rac_11270064,hrs_35553224,6
rac_11270064,hrs_36179311,7
rac_11270064,hrs_36354192,8
rac_11269947,hrs_21678153,1
rac_11269947,hrs_29608887,2
rac_11269947,hrs_28532931,3
rac_11269947,hrs_24495695,4
rac_11269947,hrs_18840906,5
rac_11269947,hrs_22828939,6
rac_11269947,hrs_25702138,7
rac_11269947,hrs_29593130,8
rac_11269947,hrs_17762514,9
rac_11269947,hrs_36555484,10
rac_11269947,hrs_21878227,11
rac_11269947,hrs_9693159,12
rac_11269947,hrs_19428780,13
rac_11269947,hrs_21995379,14
rac_11266632,hrs_27711432,1
rac_11266632,hrs_19359200,2
rac_11266632,hrs_29816542,3
rac_11266632,hrs_34361355,4
rac_11266632,hrs_23332505,5
rac_11266632,hrs_32472706,6
rac_11266632,hrs_30138227,7
rac_11266632,hrs_35700105,8
rac_11270077,hrs_35149877,1
rac_11270077,hrs_31565072,2
rac_11270077,hrs_34472354,3
rac_11270077,hrs_31451441,4
rac_11270077,hrs_31055521,5
rac_11270077,hrs_34473341,6
rac_11270077,hrs_32882402,7
rac_11270077,hrs_35445347,8
rac_11269999,hrs_35055979,1
rac_11269999,hrs_34746404,2
rac_11269999,hrs_36023358,3
rac_11269999,hrs_35321188,4
rac_11269999,hrs_36555512,5
rac_11269999,hrs_35938490,6
rac_11269999,hrs_35123620,7
rac_11269999,hrs_40293729,8
rac_11269999,hrs_36515787,9
rac_11269999,hrs_35553294,10
rac_11269999,hrs_36836947,11
rac_11269999,hrs_35730016,12
rac_11269999,hrs_35924952,13
rac_11269999,hrs_34774411,14
rac_11269999,hrs_37246538,15
rac_11269999,hrs_35730023,16
rac_11269999,hrs_35015512,PU
rac_11269999,hrs_35137431,PU
rac_11269999,hrs_36763622,PU
rac_11266619,hrs_16763432,1
rac_11266619,hrs_23566186,2
rac_11266619,hrs_22163974,3
rac_11266619,hrs_29313032,4
rac_11266619,hrs_9478350,5
rac_11266619,hrs_29156785,6
rac_11266619,hrs_32076016,7
rac_11266619,hrs_19470563,8
rac_11266619,hrs_23103899,F
rac_11270090,hrs_40959800,1
rac_11270090,hrs_39962692,2
rac_11270090,hrs_40473111,3
rac_11270090,hrs_40493754,4
rac_11270090,hrs_41263712,5
rac_11270090,hrs_40473104,6
rac_11270090,hrs_41782265,7
rac_11269921,hrs_29917951,1
rac_11269921,hrs_31095400,2
rac_11269921,hrs_22131095,3
rac_11269921,hrs_21650489,4
rac_11269921,hrs_31835104,5
rac_11269921,hrs_31005954,6
rac_11269921,hrs_11373054,7
rac_11269921,hrs_31369261,8
rac_11266645,hrs_34153553,1
rac_11266645,hrs_37407895,2
rac_11266645,hrs_37807105,3
rac_11266645,hrs_34542627,4
rac_11266645,hrs_30589223,5
rac_11266645,hrs_36303113,6
rac_11266645,hrs_33803525,7
rac_11266645,hrs_31965136,8
rac_11266645,hrs_33803581,9
rac_11266645,hrs_22689303,10
rac_11270116,hrs_30469866,1
rac_11270116,hrs_24065300,2
rac_11270116,hrs_24277344,3
rac_11270116,hrs_25122426,4
rac_11270116,hrs_14404152,5
rac_11270116,hrs_29228815,6
rac_11270116,hrs_30726171,7
rac_11270116,hrs_30540748,8
rac_11270116,hrs_22439851,9
rac_11270116,hrs_25550735,10
rac_11270116,hrs_24819557,11
rac_11269934,hrs_29918287,1
rac_11269934,hrs_35580671,2
rac_11269934,hrs_30357558,3
rac_11269934,hrs_28098301,4
rac_11269934,hrs_29577149,5
rac_11269934,hrs_37550030,6
rac_11269934,hrs_32538597,7
rac_11269934,hrs_31022509,8
rac_11266684,hrs_39641364,1
rac_11266684,hrs_40225892,2
rac_11266684,hrs_41782300,3
rac_11266684,hrs_41782307,4
rac_11266684,hrs_41191353,5
rac_11266684,hrs_41782293,6
rac_11266684,hrs_39768645,7
rac_11266684,hrs_41782286,8
rac_11266684,hrs_41782335,9
rac_11266684,hrs_41782321,10
rac_11266684,hrs_41782314,11
rac_11266684,hrs_41442023,12
rac_11270142,hrs_35164409,1
rac_11270142,hrs_32180617,2
rac_11270142,hrs_36079939,3
rac_11270142,hrs_24907673,4
rac_11270142,hrs_10383394,5
rac_11270142,hrs_24698618,6
rac_11270142,hrs_18046056,7
rac_11270142,hrs_19078780,8
rac_11270142,hrs_12573582,9
rac_11270142,hrs_24651424,10
rac_11270142,hrs_29721895,11
rac_11270142,hrs_37164267,12
rac_11270142,hrs_24651389,13
rac_11269986,hrs_33875569,1
rac_11269986,hrs_37150939,2
rac_11269986,hrs_36428175,3
rac_11269986,hrs_37275427,4
rac_11269986,hrs_34470975,5
rac_11269986,hrs_37208052,6
rac_11269986,hrs_36484959,7
rac_11269986,hrs_36207500,8
rac_11269986,hrs_35729785,9
rac_11269986,hrs_36614893,10
rac_11269986,hrs_33788426,11
rac_11269986,hrs_36273601,12
rac_11266658,hrs_20891255,1
rac_11266658,hrs_35136927,2
rac_11266658,hrs_20731382,3
rac_11266658,hrs_29917510,4
rac_11266658,hrs_24959557,5
rac_11266658,hrs_33729822,6
rac_11266658,hrs_13153406,7
rac_11266658,hrs_17757558,8
rac_11266658,hrs_11525850,PU
rac_11266658,hrs_23537780,PU
rac_11266658,hrs_26948152,PU
rac_11266658,hrs_27877283,PU
rac_11266658,hrs_29735769,PU
rac_11266658,hrs_34665652,PU
rac_11266671,hrs_28489027,1
rac_11266671,hrs_35402465,2
rac_11266671,hrs_30245698,3
rac_11266671,hrs_32401985,4
rac_11266671,hrs_6751374,5
rac_11266671,hrs_28400246,6
rac_11266671,hrs_29816479,7
rac_11266671,hrs_28220486,8
rac_11266671,hrs_33975270,9
rac_11266671,hrs_32500223,10
rac_11266671,hrs_32967312,11
rac_11266671,hrs_22872073,F
rac_11266671,hrs_24493819,F
rac_11266671,hrs_31965143,UR
rac_11282713,hrs_27315757,1
rac_11282713,hrs_33391015,2
rac_11282713,hrs_32868115,3
rac_11282713,hrs_29621795,4
rac_11282713,hrs_29523746,5
rac_11282713,hrs_28027755,6
rac_11282713,hrs_33229322,7
rac_11282713,hrs_35389095,8
rac_11282713,hrs_27329736,PU
rac_11282713,hrs_34542648,PU
rac_11282713,hrs_34976158,PU
rac_11285469,hrs_29227905,1
rac_11285469,hrs_21972615,2
rac_11285469,hrs_24651424,3
rac_11285469,hrs_37164267,4
rac_11285469,hrs_19078780,5
rac_11285469,hrs_30122792,6
rac_11285469,hrs_18882052,7
rac_11285469,hrs_23157841,8
rac_11282726,hrs_38074001,1
rac_11282726,hrs_28904127,2
rac_11282726,hrs_29829681,3
rac_11282726,hrs_35554491,4
rac_11282726,hrs_30941666,5
rac_11282726,hrs_34220970,6
rac_11282726,hrs_31965409,7
rac_11282726,hrs_25251947,8
rac_11282726,hrs_24372901,PU
rac_11285456,hrs_22505210,1
rac_11285456,hrs_30045274,2
rac_11285456,hrs_29509767,3
rac_11285456,hrs_25470200,4
rac_11285456,hrs_16985059,5
rac_11285456,hrs_28533974,6
rac_11285456,hrs_29228612,7
rac_11285456,hrs_31518564,8
rac_11285456,hrs_21676067,9
rac_11282687,hrs_22033655,1
rac_11282687,hrs_33803574,2
rac_11282687,hrs_37860676,3
rac_11282687,hrs_25082351,4
rac_11282687,hrs_38118430,5
rac_11282687,hrs_40591971,6
rac_11282687,hrs_35243292,7
rac_11282687,hrs_34073130,8
rac_11282687,hrs_34557964,9
rac_11282687,hrs_24555342,PU
rac_11285482,hrs_35813183,1
rac_11285482,hrs_34472123,2
rac_11285482,hrs_35554554,3
rac_11285482,hrs_40996858,4
rac_11285482,hrs_36484938,5
rac_11282674,hrs_19454120,1
rac_11282674,hrs_24434564,2
rac_11282674,hrs_23467108,3
rac_11282674,hrs_22739906,4
rac_11282674,hrs_16096430,5
rac_11282674,hrs_27821549,6
rac_11282674,hrs_19967696,7
rac_11282674,hrs_23869958,8
rac_11282674,hrs_22790803,PU
rac_11282674,hrs_24288061,PU
rac_11285521,hrs_41263719,1
rac_11285521,hrs_39960921,2
rac_11285521,hrs_40786165,3
rac_11285521,hrs_40919732,4
rac_11285521,hrs_39060091,5
rac_11282648,hrs_20496182,1
rac_11282648,hrs_28400519,2
rac_11282648,hrs_29326850,3
rac_11282648,hrs_25054106,4
rac_11282648,hrs_17837421,5
rac_11282648,hrs_14059647,6
rac_11282648,hrs_29226673,7
rac_11282648,hrs_20170220,8
rac_11285508,hrs_10238431,1
rac_11285508,hrs_30865611,2
rac_11285508,hrs_21678860,3
rac_11285508,hrs_34874329,4
rac_11282661,hrs_24675987,1
rac_11282661,hrs_24855271,2
rac_11282661,hrs_29341522,3
rac_11282661,hrs_30137653,4
rac_11285495,hrs_35149163,1
rac_11285495,hrs_36793687,2
rac_11285495,hrs_37407286,3
rac_11285495,hrs_37658978,4
rac_11285495,hrs_40646823,5
rac_11285495,hrs_41325494,6
rac_11285495,hrs_42103803,7
rac_11285495,hrs_42103810,8
rac_11285495,hrs_12241733,9
rac_11285495,hrs_41441904,10
rac_11282700,hrs_23165310,1
rac_11282700,hrs_32682769,2
rac_11282700,hrs_29523046,3
rac_11282700,hrs_35402465,4
rac_11282700,hrs_24494008,5
rac_11282700,hrs_30016119,6
rac_11282700,hrs_28489027,7
rac_11282700,hrs_20596926,PU
rac_11282700,hrs_22797705,PU
rac_11285599,hrs_37563799,1
rac_11285599,hrs_37758294,2
rac_11285599,hrs_35729757,3
rac_11285599,hrs_36428021,4
rac_11285599,hrs_37027144,5
rac_11285599,hrs_36809724,6
rac_11285599,hrs_37505202,7
rac_11285599,hrs_37932363,8
rac_11285599,hrs_37407412,9
rac_11285599,hrs_39547816,10
rac_11285677,hrs_25746539,1
rac_11285677,hrs_29855994,2
rac_11285677,hrs_29918091,3
rac_11285677,hrs_22583526,4
rac_11285677,hrs_31259235,5
rac_11285677,hrs_28110292,6
rac_11285677,hrs_32290895,7
rac_11285677,hrs_21794584,8
rac_11285677,hrs_6299433,9
rac_11285677,hrs_26161716,10
rac_11285677,hrs_9404647,11
rac_11285560,hrs_30441026,1
rac_11285560,hrs_33051641,2
rac_11285560,hrs_22250963,3
rac_11285560,hrs_8541470,4
rac_11285560,hrs_29906275,5
rac_11285560,hrs_34775160,6
rac_11285560,hrs_25606168,7
rac_11285560,hrs_30208031,8
rac_11285560,hrs_13695969,9
rac_11285560,hrs_32538667,10
rac_11285560,hrs_21404348,11
rac_11285560,hrs_35625002,12
rac_11285690,hrs_22180802,1
rac_11285690,hrs_30908409,2
rac_11285690,hrs_20976088,3
rac_11285690,hrs_20976753,4
rac_11285690,hrs_25286492,5
rac_11285690,hrs_28608034,6
rac_11285690,hrs_24948518,7
rac_11285690,hrs_21686560,8
rac_11285690,hrs_21690935,9
rac_11285690,hrs_34991040,10
rac_11285690,hrs_30540692,11
rac_11285443,hrs_21672875,1
rac_11285443,hrs_35796586,2
rac_11285443,hrs_21692489,3
rac_11285443,hrs_26622631,4
rac_11285443,hrs_33479922,5
rac_11285443,hrs_38173940,6
rac_11285443,hrs_24493931,7
rac_11285443,hrs_35714427,8
rac_11285443,hrs_32500118,RR
rac_11285547,hrs_24867906,1
rac_11285547,hrs_35554687,2
rac_11285547,hrs_32264806,3
rac_11285547,hrs_35528682,4
rac_11285547,hrs_26974647,5
rac_11285547,hrs_36221633,6
rac_11285547,hrs_26782679,7
rac_11285547,hrs_21648900,8
rac_11285547,hrs_29918420,9
rac_11285547,hrs_31966137,10
rac_11285547,hrs_18892342,11
rac_11285703,hrs_20184745,1
rac_11285703,hrs_22034467,2
rac_11285703,hrs_31823365,3
rac_11285703,hrs_6260142,4
rac_11285703,hrs_21964040,5
rac_11285703,hrs_37246622,6
rac_11285703,hrs_24287865,7
rac_11285703,hrs_35150171,8
rac_11285703,hrs_28608041,9
rac_11285703,hrs_31697974,10
rac_11285703,hrs_35714469,11
rac_11285703,hrs_25122356,12
rac_11285430,hrs_36192485,1
rac_11285430,hrs_34472648,2
rac_11285430,hrs_35686567,3
rac_11285430,hrs_36588538,4
rac_11285430,hrs_36258565,5
rac_11285430,hrs_35513618,6
rac_11285430,hrs_37475417,7
rac_11285430,hrs_33790428,8
rac_11285430,hrs_34976081,RR
rac_11285534,hrs_36137458,1
rac_11285534,hrs_37576672,2
rac_11285534,hrs_35445739,3
rac_11285534,hrs_37758196,4
rac_11285534,hrs_37889670,5
rac_11285534,hrs_41072591,6
rac_11285534,hrs_38017511,7
rac_11285534,hrs_37052309,8
rac_11285534,hrs_41939114,9
rac_11285534,hrs_42103789,10
rac_11285534,hrs_41504099,11
rac_11285625,hrs_30865961,1
rac_11285625,hrs_31725176,2
