dam_id,dam_name,total_runners,class,runners,1st,2nd,3rd,4th,a/e,win_%,1_pl
dam_24064516,Vulnicura (IRE),54,Class 3,9,2,0,0,1,2.11,0.22,3.62
dam_24064516,Vulnicura (IRE),54,,2,0,0,0,0,0.0,0.0,-2.0
dam_24064516,Vulnicura (IRE),54,Class 1,2,0,1,0,0,0.0,0.0,-2.0
dam_5969026,Rise Up Lotus (IRE),69,Class 6,26,3,2,3,4,0.79,0.12,-5.5
dam_5969026,Rise Up Lotus (IRE),69,Class 5,22,1,1,4,2,0.34,0.05,4.0
dam_5969026,Rise Up Lotus (IRE),69,Class 4,8,1,0,0,3,2.03,0.12,13.0
dam_5969026,Rise Up Lotus (IRE),69,Class 2,7,0,0,0,0,0.0,0.0,-7.0
dam_5969026,Rise Up Lotus (IRE),69,Class 3,6,0,1,2,0,0.0,0.0,-6.0
dam_5857712,Trace Of Scent (IRE),38,Class 5,19,1,7,2,1,0.59,0.05,2.0
dam_5857712,Trace Of Scent (IRE),38,Class 6,13,2,2,2,1,1.59,0.15,3.75
dam_5857712,Trace Of Scent (IRE),38,Class 4,6,0,0,1,0,0.0,0.0,-6.0
dam_6031606,Home Cummins (IRE),57,,22,0,1,2,2,0.0,0.0,-22.0
dam_6031606,Home Cummins (IRE),57,Class 5,22,1,4,4,6,0.35,0.05,-11.0
dam_6031606,Home Cummins (IRE),57,Class 6,10,1,2,4,2,0.88,0.1,-1.5
dam_6031606,Home Cummins (IRE),57,Class 2,2,1,0,0,0,4.25,0.5,6.5
dam_6031606,Home Cummins (IRE),57,Class 4,1,0,0,0,0,0.0,0.0,-1.0
dam_6168771,Jersey Breeze (IRE),15,Class 6,8,1,0,3,1,0.58,0.12,4.0
dam_6168771,Jersey Breeze (IRE),15,Class 5,7,0,1,1,1,0.0,0.0,-7.0
dam_5902736,Abbotsfield (IRE),64,Class 6,22,2,7,1,1,0.57,0.09,135.0
dam_5902736,Abbotsfield (IRE),64,Class 4,19,1,3,2,2,0.6,0.05,-7.0
dam_5902736,Abbotsfield (IRE),64,Class 5,18,4,1,1,1,1.6,0.22,5.5
dam_5902736,Abbotsfield (IRE),64,Class 3,3,1,0,0,0,2.23,0.33,-0.12
dam_5902736,Abbotsfield (IRE),64,Class 2,2,0,0,1,0,0.0,0.0,-2.0
dam_6021365,Showcard (GB),44,,14,1,0,2,3,0.7,0.07,-6.0
dam_6021365,Showcard (GB),44,Class 5,12,1,0,1,1,1.29,0.08,1.0
dam_6021365,Showcard (GB),44,Class 6,8,0,0,2,0,0.0,0.0,-8.0
dam_6021365,Showcard (GB),44,Class 4,5,1,0,0,0,2.92,0.2,8.0
dam_6021365,Showcard (GB),44,Class 3,3,0,0,0,0,0.0,0.0,-3.0
dam_6021365,Showcard (GB),44,Class 2,2,0,0,0,0,0.0,0.0,-2.0
dam_16048095,Happy Hiker (IRE),10,Class 5,4,0,0,1,0,0.0,0.0,-4.0
dam_16048095,Happy Hiker (IRE),10,Class 4,3,0,0,0,0,0.0,0.0,-3.0
dam_16048095,Happy Hiker (IRE),10,Class 6,2,0,0,0,0,0.0,0.0,-2.0
dam_16048095,Happy Hiker (IRE),10,,1,0,0,0,0,0.0,0.0,-1.0
dam_4802840,Swift Acclaim (IRE),136,,48,3,5,7,4,0.98,0.06,-9.0
dam_4802840,Swift Acclaim (IRE),136,Class 6,41,8,6,1,7,1.22,0.2,27.0
dam_4802840,Swift Acclaim (IRE),136,Class 4,18,4,0,2,1,2.23,0.22,14.13
dam_4802840,Swift Acclaim (IRE),136,Class 5,18,1,2,2,2,0.51,0.06,-14.5
dam_4802840,Swift Acclaim (IRE),136,Class 3,7,0,0,1,1,0.0,0.0,-7.0
dam_4802840,Swift Acclaim (IRE),136,Class 2,3,0,0,0,0,0.0,0.0,-3.0
dam_4802840,Swift Acclaim (IRE),136,Class 1,1,0,0,0,0,0.0,0.0,-1.0
dam_5146848,Walk On Bye (IRE),54,Class 5,18,1,3,4,0,0.32,0.06,-15.0
dam_5146848,Walk On Bye (IRE),54,Class 4,16,0,5,1,1,0.0,0.0,-16.0
dam_5146848,Walk On Bye (IRE),54,,12,0,1,0,2,0.0,0.0,-12.0
dam_5146848,Walk On Bye (IRE),54,Class 6,7,0,0,1,0,0.0,0.0,-7.0
dam_5146848,Walk On Bye (IRE),54,Class 3,1,0,0,0,0,0.0,0.0,-1.0
dam_5906257,Norway Cross (GB),60,Class 6,29,2,1,7,3,0.57,0.07,-4.0
dam_5906257,Norway Cross (GB),60,Class 5,18,1,2,2,2,0.43,0.06,-12.0
dam_5906257,Norway Cross (GB),60,,7,1,2,0,3,0.7,0.14,-0.4
dam_5906257,Norway Cross (GB),60,Class 4,4,0,1,1,0,0.0,0.0,-4.0
dam_5906257,Norway Cross (GB),60,Class 2,1,0,0,0,1,0.0,0.0,-1.0
dam_5906257,Norway Cross (GB),60,Class 3,1,0,0,0,0,0.0,0.0,-1.0
dam_14404299,Little Italy (USA),122,Class 5,60,7,12,4,10,0.71,0.12,-38.46
dam_14404299,Little Italy (USA),122,Class 6,31,8,5,3,4,1.51,0.26,29.53
dam_14404299,Little Italy (USA),122,Class 4,22,0,1,2,1,0.0,0.0,-22.0
dam_14404299,Little Italy (USA),122,,6,1,1,1,2,1.37,0.17,-3.0
dam_14404299,Little Italy (USA),122,Class 2,2,0,1,0,0,0.0,0.0,-2.0
dam_14404299,Little Italy (USA),122,Class 3,1,0,0,0,0,0.0,0.0,-1.0
dam_5081559,So Blissful (IRE),66,Class 5,29,3,3,2,4,1.2,0.1,7.5
dam_5081559,So Blissful (IRE),66,Class 4,15,0,0,1,3,0.0,0.0,-15.0
dam_5081559,So Blissful (IRE),66,Class 2,9,1,1,3,2,0.5,0.11,-1.5
dam_5081559,So Blissful (IRE),66,Class 6,6,0,0,0,0,0.0,0.0,-6.0
dam_5081559,So Blissful (IRE),66,Class 3,5,3,0,1,0,2.42,0.6,5.25
dam_5081559,So Blissful (IRE),66,,1,0,0,0,0,0.0,0.0,-1.0
dam_5081559,So Blissful (IRE),66,Class 1,1,0,0,1,0,0.0,0.0,-1.0
dam_6160833,Atwix (GB),73,Class 6,42,4,4,4,8,0.82,0.1,-1.0
dam_6160833,Atwix (GB),73,Class 5,18,1,2,0,3,0.58,0.06,-8.5
dam_6160833,Atwix (GB),73,Class 4,11,0,0,0,2,0.0,0.0,-11.0
dam_6160833,Atwix (GB),73,Class 2,2,0,0,0,0,0.0,0.0,-2.0
dam_11001214,Lawless Secret (GB),30,Class 6,18,3,1,3,1,1.17,0.17,10.5
dam_11001214,Lawless Secret (GB),30,Class 5,7,1,1,1,0,1.06,0.14,-3.5
dam_11001214,Lawless Secret (GB),30,Class 4,5,0,2,0,1,0.0,0.0,-5.0
dam_4760042,Starlit Sands (GB),175,Class 5,59,5,14,8,6,0.55,0.08,-38.31
dam_4760042,Starlit Sands (GB),175,Class 6,44,11,3,7,6,1.7,0.25,24.26
dam_4760042,Starlit Sands (GB),175,Class 4,43,5,7,10,6,0.6,0.12,-15.75
dam_4760042,Starlit Sands (GB),175,,14,2,2,1,0,1.07,0.14,-2.75
dam_4760042,Starlit Sands (GB),175,Class 3,9,2,5,1,0,1.14,0.22,9.0
dam_4760042,Starlit Sands (GB),175,Class 2,3,0,0,0,0,0.0,0.0,-3.0
dam_4760042,Starlit Sands (GB),175,Class 1,3,0,0,0,0,0.0,0.0,-3.0
dam_4706877,Shesha Bear (GB),153,Class 5,53,6,4,14,6,0.99,0.11,31.08
dam_4706877,Shesha Bear (GB),153,Class 4,30,3,0,5,3,1.0,0.1,-5.0
dam_4706877,Shesha Bear (GB),153,Class 2,27,3,0,3,3,1.42,0.11,39.0
dam_4706877,Shesha Bear (GB),153,Class 3,21,4,3,0,3,1.99,0.19,22.5
dam_4706877,Shesha Bear (GB),153,Class 6,19,5,3,3,2,1.57,0.26,3.25
dam_4706877,Shesha Bear (GB),153,Class 1,3,0,0,1,0,0.0,0.0,-3.0
dam_25262363,Foreign Assignment (IRE),33,Class 5,15,1,0,1,0,1.48,0.07,-6.0
dam_25262363,Foreign Assignment (IRE),33,Class 4,8,1,0,0,2,1.86,0.12,18.0
dam_25262363,Foreign Assignment (IRE),33,Class 6,6,1,1,0,0,2.01,0.17,13.0
dam_25262363,Foreign Assignment (IRE),33,Class 3,3,0,1,0,0,0.0,0.0,-3.0
dam_25262363,Foreign Assignment (IRE),33,Class 2,1,0,0,0,0,0.0,0.0,-1.0
dam_6753635,Kodi Da Capo (IRE),48,Class 6,26,5,0,2,3,1.59,0.19,3.0
dam_6753635,Kodi Da Capo (IRE),48,Class 5,10,0,0,0,1,0.0,0.0,-10.0
dam_6753635,Kodi Da Capo (IRE),48,Class 2,7,0,1,1,0,0.0,0.0,-7.0
dam_6753635,Kodi Da Capo (IRE),48,Class 3,3,1,0,0,1,1.3,0.33,-0.8
dam_6753635,Kodi Da Capo (IRE),48,Class 4,1,1,0,0,0,2.75,1.0,1.75
dam_6753635,Kodi Da Capo (IRE),48,Class 1,1,0,0,0,1,0.0,0.0,-1.0
dam_17763760,Punchy Lady (GB),80,,37,6,3,0,1,1.62,0.16,3.0
dam_17763760,Punchy Lady (GB),80,Class 6,26,1,2,2,4,0.52,0.04,-17.5
dam_17763760,Punchy Lady (GB),80,Class 5,10,1,1,3,1,0.59,0.1,-7.9
dam_17763760,Punchy Lady (GB),80,Class 4,5,2,0,0,0,1.61,0.4,9.57
dam_17763760,Punchy Lady (GB),80,Class 2,2,0,0,0,1,0.0,0.0,-2.0
dam_4802007,Spangle (GB),95,Class 6,40,2,5,1,4,0.51,0.05,-34.0
dam_4802007,Spangle (GB),95,Class 5,36,2,4,5,4,0.59,0.06,-17.5
dam_4802007,Spangle (GB),95,Class 4,16,1,3,2,2,0.77,0.06,18.0
dam_4802007,Spangle (GB),95,Class 7,2,0,0,0,0,0.0,0.0,-2.0
dam_4802007,Spangle (GB),95,Class 3,1,0,0,0,0,0.0,0.0,-1.0
dam_18928931,Bredenbury (IRE),1,Class 5,1,0,0,0,0,0.0,0.0,-1.0
dam_49142002,Camp Vega (GB),1,Class 5,1,0,0,0,1,0.0,0.0,-1.0
dam_19016501,Feelinlikeasomeone (GB),8,Class 6,3,0,0,0,1,0.0,0.0,-3.0
dam_19016501,Feelinlikeasomeone (GB),8,Class 4,3,0,0,0,0,0.0,0.0,-3.0
dam_19016501,Feelinlikeasomeone (GB),8,Class 5,2,0,0,0,0,0.0,0.0,-2.0
dam_6229314,First Party (GB),41,Class 4,16,3,5,2,0,1.02,0.19,-6.12
dam_6229314,First Party (GB),41,Class 5,12,2,0,1,0,1.36,0.17,-2.4
dam_6229314,First Party (GB),41,Class 2,4,0,0,1,1,0.0,0.0,-4.0
dam_6229314,First Party (GB),41,Class 3,3,1,0,0,0,2.96,0.33,1.5
dam_6229314,First Party (GB),41,Class 6,2,0,1,0,0,0.0,0.0,-2.0
dam_6229314,First Party (GB),41,,2,0,0,0,1,0.0,0.0,-2.0
dam_6229314,First Party (GB),41,Class 1,2,0,0,1,0,0.0,0.0,-2.0
dam_17856846,Great Dame (IRE),8,,4,1,1,0,0,0.9,0.25,-1.38
dam_17856846,Great Dame (IRE),8,Class 5,2,0,0,1,0,0.0,0.0,-2.0
dam_17856846,Great Dame (IRE),8,Class 2,1,0,0,0,0,0.0,0.0,-1.0
dam_17856846,Great Dame (IRE),8,Class 4,1,0,0,0,1,0.0,0.0,-1.0
dam_6205689,Swiss Affair (GB),23,Class 5,12,0,2,2,2,0.0,0.0,-12.0
dam_6205689,Swiss Affair (GB),23,,5,0,0,0,0,0.0,0.0,-5.0
dam_6205689,Swiss Affair (GB),23,Class 4,5,0,0,0,3,0.0,0.0,-5.0
dam_6205689,Swiss Affair (GB),23,Class 2,1,0,0,0,0,0.0,0.0,-1.0
dam_5309374,Snowy Peak (GB),32,Class 6,13,2,2,2,2,1.18,0.15,0.5
dam_5309374,Snowy Peak (GB),32,,10,1,0,1,2,0.88,0.1,-4.0
dam_5309374,Snowy Peak (GB),32,Class 5,5,0,1,1,1,0.0,0.0,-5.0
dam_5309374,Snowy Peak (GB),32,Class 2,2,0,1,1,0,0.0,0.0,-2.0
dam_5309374,Snowy Peak (GB),32,Class 1,1,0,0,0,0,0.0,0.0,-1.0
dam_5309374,Snowy Peak (GB),32,Class 4,1,0,0,0,0,0.0,0.0,-1.0
dam_4505025,Inaminute (IRE),54,Class 5,27,2,2,2,1,0.85,0.07,3.0
dam_4505025,Inaminute (IRE),54,Class 4,8,1,1,0,1,1.54,0.12,7.0
dam_4505025,Inaminute (IRE),54,,7,0,2,1,1,0.0,0.0,-7.0
dam_4505025,Inaminute (IRE),54,Class 2,4,0,0,1,1,0.0,0.0,-4.0
dam_4505025,Inaminute (IRE),54,Class 3,4,2,0,1,0,2.23,0.5,6.0
dam_4505025,Inaminute (IRE),54,Class 1,2,0,1,0,0,0.0,0.0,-2.0
dam_4505025,Inaminute (IRE),54,Class 6,2,0,0,0,0,0.0,0.0,-2.0
dam_15205351,Mot Juste (USA),3,Class 4,1,0,0,0,0,0.0,0.0,-1.0
dam_15205351,Mot Juste (USA),3,Class 2,1,1,0,0,0,21.0,1.0,20.0
dam_15205351,Mot Juste (USA),3,Class 5,1,0,0,0,1,0.0,0.0,-1.0
dam_7197897,Unex Mona Lisa (GB),80,Class 4,17,1,5,4,2,0.31,0.06,-7.0
dam_7197897,Unex Mona Lisa (GB),80,,17,1,2,1,3,0.54,0.06,-14.4
dam_7197897,Unex Mona Lisa (GB),80,Class 1,16,1,1,2,3,0.56,0.06,5.0
dam_7197897,Unex Mona Lisa (GB),80,Class 5,15,4,1,3,1,1.7,0.27,33.17
dam_7197897,Unex Mona Lisa (GB),80,Class 6,7,0,3,1,2,0.0,0.0,-7.0
dam_7197897,Unex Mona Lisa (GB),80,Class 2,5,2,0,0,0,2.88,0.4,10.0
dam_7197897,Unex Mona Lisa (GB),80,Class 3,3,0,2,0,0,0.0,0.0,-3.0
dam_4976713,Touching (IRE),205,Class 6,98,9,10,16,11,0.75,0.09,-42.75
dam_4976713,Touching (IRE),205,Class 5,46,5,4,2,7,0.91,0.11,-16.25
dam_4976713,Touching (IRE),205,,27,7,1,5,3,1.88,0.26,36.2
dam_4976713,Touching (IRE),205,Class 4,20,0,2,4,1,0.0,0.0,-20.0
dam_4976713,Touching (IRE),205,Class 2,7,0,0,1,1,0.0,0.0,-7.0
dam_4976713,Touching (IRE),205,Class 7,3,0,1,0,1,0.0,0.0,-3.0
dam_4976713,Touching (IRE),205,Class 3,2,0,0,0,0,0.0,0.0,-2.0
dam_4976713,Touching (IRE),205,Class 1,2,0,0,0,1,0.0,0.0,-2.0
dam_5687465,The Gold Cheongsam (IRE),56,Class 6,19,2,1,3,5,1.15,0.11,-1.5
dam_5687465,The Gold Cheongsam (IRE),56,Class 4,16,2,2,1,2,1.23,0.12,-4.12
dam_5687465,The Gold Cheongsam (IRE),56,Class 5,13,3,1,2,0,1.1,0.23,-6.63
dam_5687465,The Gold Cheongsam (IRE),56,Class 3,4,0,0,0,2,0.0,0.0,-4.0
dam_5687465,The Gold Cheongsam (IRE),56,Class 2,2,0,0,0,0,0.0,0.0,-2.0
dam_5687465,The Gold Cheongsam (IRE),56,Class 1,1,0,0,0,1,0.0,0.0,-1.0
dam_5687465,The Gold Cheongsam (IRE),56,,1,0,0,0,0,0.0,0.0,-1.0
dam_2991296,Odyssee (FR),49,Class 5,15,2,1,2,3,1.21,0.13,-3.5
dam_2991296,Odyssee (FR),49,,15,0,0,2,1,0.0,0.0,-15.0
dam_2991296,Odyssee (FR),49,Class 6,15,2,5,0,3,0.98,0.13,0.0
dam_2991296,Odyssee (FR),49,Class 4,3,0,0,0,0,0.0,0.0,-3.0
dam_2991296,Odyssee (FR),49,Class 2,1,0,0,0,0,0.0,0.0,-1.0
dam_24665081,Only Young Once (IRE),33,,30,4,2,0,5,1.39,0.13,-6.5
dam_24665081,Only Young Once (IRE),33,Class 5,3,1,0,2,0,1.82,0.33,0.25
dam_6155989,Lovers' Vows (GB),53,Class 4,31,4,5,1,3,0.83,0.13,-14.42
dam_6155989,Lovers' Vows (GB),53,Class 5,12,1,4,4,0,0.53,0.08,-6.0
dam_6155989,Lovers' Vows (GB),53,Class 3,5,0,0,1,1,0.0,0.0,-5.0
dam_6155989,Lovers' Vows (GB),53,Class 2,3,0,0,1,1,0.0,0.0,-3.0
dam_6155989,Lovers' Vows (GB),53,Class 6,2,1,0,0,0,4.76,0.5,4.0
dam_6276256,Rosamaria (IRE),18,Class 5,12,1,1,2,3,0.62,0.08,-7.5
dam_6276256,Rosamaria (IRE),18,Class 4,4,0,0,1,1,0.0,0.0,-4.0
dam_6276256,Rosamaria (IRE),18,Class 6,2,0,0,0,0,0.0,0.0,-2.0
dam_5755358,Sava Sunset (IRE),93,Class 5,28,5,2,2,2,1.57,0.18,21.5
dam_5755358,Sava Sunset (IRE),93,Class 4,21,1,3,5,1,0.33,0.05,-16.0
dam_5755358,Sava Sunset (IRE),93,Class 3,15,2,3,1,2,1.08,0.13,0.5
dam_5755358,Sava Sunset (IRE),93,,14,1,0,2,0,0.8,0.07,-9.67
dam_5755358,Sava Sunset (IRE),93,Class 6,11,2,2,0,0,2.05,0.18,16.5
dam_5755358,Sava Sunset (IRE),93,Class 2,4,0,0,0,0,0.0,0.0,-4.0
dam_5766131,Zelie Martin (IRE),123,Class 5,41,7,4,6,4,1.45,0.17,1.35
dam_5766131,Zelie Martin (IRE),123,Class 6,31,4,4,5,2,0.95,0.13,-11.59
dam_5766131,Zelie Martin (IRE),123,Class 4,30,4,3,5,3,1.34,0.13,2.33
dam_5766131,Zelie Martin (IRE),123,,11,1,0,1,1,1.13,0.09,13.8
dam_5766131,Zelie Martin (IRE),123,Class 3,7,0,1,0,2,0.0,0.0,-7.0
dam_5766131,Zelie Martin (IRE),123,Class 1,2,0,0,0,0,0.0,0.0,-2.0
dam_5766131,Zelie Martin (IRE),123,Class 2,1,0,0,0,0,0.0,0.0,-1.0
dam_5574205,Vivid Blue (GB),114,Class 6,41,4,5,7,1,0.69,0.1,-9.75
dam_5574205,Vivid Blue (GB),114,,38,2,1,1,2,0.82,0.05,-19.0
dam_5574205,Vivid Blue (GB),114,Class 5,23,1,2,2,2,0.38,0.04,-20.9
dam_5574205,Vivid Blue (GB),114,Class 4,9,1,1,2,1,0.61,0.11,-5.5
dam_5574205,Vivid Blue (GB),114,Class 2,2,0,0,1,0,0.0,0.0,-2.0
dam_5574205,Vivid Blue (GB),114,Class 3,1,0,0,1,0,0.0,0.0,-1.0
dam_19187462,Rapid Recruit (IRE),82,Class 5,28,5,4,2,3,1.3,0.18,9.08
dam_19187462,Rapid Recruit (IRE),82,Class 6,24,1,4,3,1,0.38,0.04,-18.0
dam_19187462,Rapid Recruit (IRE),82,Class 4,23,1,2,4,2,0.35,0.04,-18.67
dam_19187462,Rapid Recruit (IRE),82,Class 2,3,0,0,0,0,0.0,0.0,-3.0
dam_19187462,Rapid Recruit (IRE),82,,2,0,0,0,0,0.0,0.0,-2.0
dam_19187462,Rapid Recruit (IRE),82,Class 3,2,0,0,2,0,0.0,0.0,-2.0
dam_4770297,Revue Princess (IRE),101,Class 5,31,7,1,2,1,2.63,0.23,87.12
dam_4770297,Revue Princess (IRE),101,Class 4,24,1,3,2,3,0.4,0.04,-14.0
dam_4770297,Revue Princess (IRE),101,Class 6,19,2,1,1,4,1.04,0.11,-8.0
dam_4770297,Revue Princess (IRE),101,Class 2,15,1,1,1,3,0.86,0.07,-6.0
dam_4770297,Revue Princess (IRE),101,Class 3,12,1,3,1,1,0.69,0.08,1.0
dam_6467664,Effige (IRE),55,Class 5,30,2,3,3,2,0.79,0.07,66.0
dam_6467664,Effige (IRE),55,Class 6,19,3,0,3,0,1.53,0.16,0.0
dam_6467664,Effige (IRE),55,Class 4,4,0,0,0,1,0.0,0.0,-4.0
dam_6467664,Effige (IRE),55,,2,0,0,0,0,0.0,0.0,-2.0
dam_7263599,Straight Away (GB),33,Class 5,24,2,5,5,4,0.41,0.08,-11.0
dam_7263599,Straight Away (GB),33,Class 6,3,2,0,0,0,3.94,0.67,12.0
dam_7263599,Straight Away (GB),33,Class 4,3,0,0,0,0,0.0,0.0,-3.0
dam_7263599,Straight Away (GB),33,Class 2,3,0,0,0,0,0.0,0.0,-3.0
dam_24065797,Goodnight And Joy (IRE),78,Class 4,32,3,3,3,6,0.67,0.09,-8.0
dam_24065797,Goodnight And Joy (IRE),78,Class 5,22,5,3,5,0,1.45,0.23,7.16
dam_24065797,Goodnight And Joy (IRE),78,,12,2,3,1,4,1.31,0.17,24.0
dam_24065797,Goodnight And Joy (IRE),78,Class 1,6,1,1,0,0,1.55,0.17,7.0
dam_24065797,Goodnight And Joy (IRE),78,Class 3,4,0,1,2,1,0.0,0.0,-4.0
dam_24065797,Goodnight And Joy (IRE),78,Class 2,1,0,0,0,0,0.0,0.0,-1.0
dam_24065797,Goodnight And Joy (IRE),78,Class 6,1,0,0,0,0,0.0,0.0,-1.0
dam_8411711,Thafeera (USA),32,Class 6,15,1,0,0,1,0.68,0.07,26.0
dam_8411711,Thafeera (USA),32,Class 5,10,1,1,0,0,0.45,0.1,-7.25
dam_8411711,Thafeera (USA),32,Class 4,4,0,0,0,1,0.0,0.0,-4.0
dam_8411711,Thafeera (USA),32,Class 2,2,0,0,0,0,0.0,0.0,-2.0
dam_8411711,Thafeera (USA),32,Class 3,1,0,0,0,0,0.0,0.0,-1.0
dam_8411571,Fleur Forsyte (GB),42,Class 5,27,2,4,7,1,0.51,0.07,-12.0
dam_8411571,Fleur Forsyte (GB),42,Class 4,9,1,0,0,3,0.88,0.11,0.5
dam_8411571,Fleur Forsyte (GB),42,Class 6,5,3,0,1,0,3.61,0.6,13.0
dam_8411571,Fleur Forsyte (GB),42,Class 1,1,0,0,0,0,0.0,0.0,-1.0
dam_5720596,Soprana (GER),37,Class 5,22,3,6,1,6,0.75,0.14,-5.75
dam_5720596,Soprana (GER),37,Class 4,9,0,1,3,0,0.0,0.0,-9.0
dam_5720596,Soprana (GER),37,Class 2,4,0,0,0,1,0.0,0.0,-4.0
dam_5720596,Soprana (GER),37,,2,0,0,0,0,0.0,0.0,-2.0
dam_5556453,Aubrietia (GB),98,Class 5,40,8,6,5,3,1.21,0.2,-11.67
dam_5556453,Aubrietia (GB),98,Class 6,27,2,7,3,3,0.36,0.07,-18.0
dam_5556453,Aubrietia (GB),98,Class 4,12,2,0,1,2,1.64,0.17,-3.5
dam_5556453,Aubrietia (GB),98,Class 3,12,2,1,0,1,1.54,0.17,-2.0
dam_5556453,Aubrietia (GB),98,Class 2,7,1,0,1,1,1.31,0.14,-1.5
dam_6146343,Alchemilla (GB),120,Class 5,38,4,5,5,3,0.66,0.11,-22.7
dam_6146343,Alchemilla (GB),120,Class 6,30,2,2,1,3,0.75,0.07,-19.09
dam_6146343,Alchemilla (GB),120,Class 3,25,1,1,0,1,0.44,0.04,-3.3
dam_6146343,Alchemilla (GB),120,Class 4,17,4,2,2,0,1.83,0.24,27.0
dam_6146343,Alchemilla (GB),120,Class 2,7,0,0,0,0,0.0,0.0,-7.0
dam_6146343,Alchemilla (GB),120,Class 7,2,0,1,0,0,0.0,0.0,-2.0
dam_6146343,Alchemilla (GB),120,Class 1,1,1,0,0,0,15.0,1.0,14.0
dam_6055315,Star Fire (GB),76,Class 4,25,1,5,4,5,0.29,0.04,-23.0
dam_6055315,Star Fire (GB),76,Class 5,24,3,4,5,1,0.68,0.12,-14.42
dam_6055315,Star Fire (GB),76,Class 6,17,3,3,2,2,1.03,0.18,-2.5
dam_6055315,Star Fire (GB),76,Class 3,8,1,3,1,0,0.81,0.12,-2.5
dam_6055315,Star Fire (GB),76,Class 2,2,0,1,0,0,0.0,0.0,-2.0
dam_5820472,Kendal Mint (GB),144,Class 4,48,8,7,8,2,1.17,0.17,13.12
dam_5820472,Kendal Mint (GB),144,Class 5,43,6,7,0,8,0.82,0.14,-13.64
dam_5820472,Kendal Mint (GB),144,Class 2,28,3,3,3,4,0.88,0.11,-8.17
dam_5820472,Kendal Mint (GB),144,Class 3,17,2,6,1,1,0.88,0.12,3.0
dam_5820472,Kendal Mint (GB),144,Class 6,6,0,0,0,0,0.0,0.0,-6.0
dam_5820472,Kendal Mint (GB),144,Class 1,1,0,0,0,0,0.0,0.0,-1.0
dam_5820472,Kendal Mint (GB),144,,1,0,0,0,0,0.0,0.0,-1.0
dam_5861142,Hay Chewed (IRE),44,Class 5,23,2,3,5,3,0.46,0.09,-13.5
dam_5861142,Hay Chewed (IRE),44,Class 4,17,2,1,2,3,0.89,0.12,-11.63
dam_5861142,Hay Chewed (IRE),44,Class 6,3,1,0,1,0,1.72,0.33,0.75
dam_5861142,Hay Chewed (IRE),44,Class 3,1,0,0,0,1,0.0,0.0,-1.0
dam_6249621,Chicago Fall (IRE),65,Class 6,33,6,2,3,1,1.24,0.18,-4.75
dam_6249621,Chicago Fall (IRE),65,Class 5,26,2,4,2,3,0.62,0.08,-6.67
dam_6249621,Chicago Fall (IRE),65,Class 4,5,0,0,1,1,0.0,0.0,-5.0
dam_6249621,Chicago Fall (IRE),65,Class 2,1,0,1,0,0,0.0,0.0,-1.0
dam_5003908,Wish You Luck (GB),85,Class 6,44,2,10,4,8,0.28,0.05,-15.5
dam_5003908,Wish You Luck (GB),85,Class 5,33,3,4,3,7,0.76,0.09,-14.0
dam_5003908,Wish You Luck (GB),85,Class 4,6,0,0,1,0,0.0,0.0,-6.0
dam_5003908,Wish You Luck (GB),85,Class 2,2,0,0,0,0,0.0,0.0,-2.0
dam_6038515,Bling Ring (USA),62,Class 6,28,5,2,3,3,1.37,0.18,21.33
dam_6038515,Bling Ring (USA),62,,18,0,3,3,4,0.0,0.0,-18.0
dam_6038515,Bling Ring (USA),62,Class 5,12,0,2,2,0,0.0,0.0,-12.0
dam_6038515,Bling Ring (USA),62,Class 4,4,0,0,1,0,0.0,0.0,-4.0
dam_4399983,Upskittled (GB),142,Class 4,61,6,15,9,3,0.72,0.1,-18.5
dam_4399983,Upskittled (GB),142,Class 5,44,8,3,5,3,1.3,0.18,-4.62
dam_4399983,Upskittled (GB),142,Class 6,27,6,3,2,1,1.43,0.22,2.12
dam_4399983,Upskittled (GB),142,Class 3,8,0,1,4,0,0.0,0.0,-8.0
dam_4399983,Upskittled (GB),142,Class 1,1,0,0,0,0,0.0,0.0,-1.0
dam_4399983,Upskittled (GB),142,Class 2,1,0,0,0,0,0.0,0.0,-1.0
dam_6024193,Indina (FR),30,,22,1,0,3,4,0.42,0.05,-15.5
dam_6024193,Indina (FR),30,Class 4,5,1,0,2,1,1.05,0.2,-2.0
dam_6024193,Indina (FR),30,Class 5,2,0,1,1,0,0.0,0.0,-2.0
dam_6024193,Indina (FR),30,Class 3,1,0,0,1,0,0.0,0.0,-1.0
dam_35257775,Akalara (IRE),30,,21,1,0,2,1,0.65,0.05,-17.0
dam_35257775,Akalara (IRE),30,Class 5,3,1,1,0,0,2.91,0.33,3.0
dam_35257775,Akalara (IRE),30,Class 4,3,0,1,1,1,0.0,0.0,-3.0
dam_35257775,Akalara (IRE),30,Class 2,1,0,0,0,0,0.0,0.0,-1.0
dam_35257775,Akalara (IRE),30,Class 3,1,0,0,0,0,0.0,0.0,-1.0
dam_35257775,Akalara (IRE),30,Class 1,1,0,0,0,0,0.0,0.0,-1.0
dam_5928307,Dame Lucy (IRE),71,,39,3,2,4,4,0.72,0.08,-18.75
dam_5928307,Dame Lucy (IRE),71,Class 4,14,2,1,3,0,1.11,0.14,-3.8
dam_5928307,Dame Lucy (IRE),71,Class 5,8,2,0,2,1,1.24,0.25,5.62
