damsire_id,damsire_name,total_runners,class,runners,1st,2nd,3rd,4th,a/e,win_%,1_pl
dsi_5006204,Munnings,54,,22,0,4,5,2,0.0,0.0,-22.0
dsi_5006204,Munnings,54,Class 4,14,6,3,4,0,1.6,0.43,24.21
dsi_5006204,Munnings,54,Class 5,7,1,2,0,0,0.48,0.14,-5.7
dsi_5006204,Munnings,54,Class 2,5,0,0,0,0,0.0,0.0,-5.0
dsi_5006204,Munnings,54,Class 3,4,1,1,0,1,1.02,0.25,-1.38
dsi_5006204,Munnings,54,Class 6,2,1,1,0,0,1.51,0.5,7.5
dsi_690032,Mr Greeley,4627,,2501,211,257,231,233,0.74,0.08,-959.2
dsi_690032,Mr Greeley,4627,Class 5,743,91,98,87,92,0.83,0.12,-119.73
dsi_690032,Mr Greeley,4627,Class 6,469,54,47,46,62,0.85,0.12,-60.78
dsi_690032,Mr Greeley,4627,Class 4,442,56,53,58,46,0.9,0.13,-88.85
dsi_690032,Mr Greeley,4627,Class 3,206,28,27,22,18,0.92,0.14,-56.82
dsi_690032,Mr Greeley,4627,Class 2,146,9,11,9,15,0.58,0.06,-62.75
dsi_690032,Mr Greeley,4627,Class 1,108,8,8,11,14,0.66,0.07,-63.88
dsi_690032,Mr Greeley,4627,Class 7,12,2,3,1,0,1.04,0.17,-6.38
dsi_4864650,Pulling Punches,51,,42,10,9,6,6,0.89,0.24,-7.8
dsi_4864650,Pulling Punches,51,Class 6,4,2,1,0,0,1.78,0.5,3.88
dsi_4864650,Pulling Punches,51,Class 5,4,1,0,0,0,1.88,0.25,-1.9
dsi_4864650,Pulling Punches,51,Class 4,1,0,0,1,0,0.0,0.0,-1.0
dsi_4087804,Chineur,546,Class 6,176,13,23,15,18,0.72,0.07,-38.88
dsi_4087804,Chineur,546,,133,10,13,9,9,0.74,0.08,-49.42
dsi_4087804,Chineur,546,Class 5,114,11,8,10,9,0.99,0.1,50.77
dsi_4087804,Chineur,546,Class 4,85,11,12,12,10,0.87,0.13,-28.09
dsi_4087804,Chineur,546,Class 3,20,1,0,1,2,0.57,0.05,-16.5
dsi_4087804,Chineur,546,Class 2,8,1,1,0,1,1.82,0.12,-2.5
dsi_4087804,Chineur,546,Class 1,8,1,1,0,1,1.06,0.12,0.5
dsi_4087804,Chineur,546,Class 7,2,0,0,0,0,0.0,0.0,-2.0
dsi_3296636,Second Empire,1171,,542,38,54,35,42,0.71,0.07,-205.47
dsi_3296636,Second Empire,1171,Class 5,213,29,18,24,28,1.08,0.14,-52.27
dsi_3296636,Second Empire,1171,Class 4,165,15,16,28,14,0.68,0.09,-76.4
dsi_3296636,Second Empire,1171,Class 6,118,18,13,13,14,1.02,0.15,-22.56
dsi_3296636,Second Empire,1171,Class 3,52,6,10,6,3,0.74,0.12,-13.58
dsi_3296636,Second Empire,1171,Class 2,51,4,6,3,10,0.7,0.08,-17.1
dsi_3296636,Second Empire,1171,Class 1,30,0,4,2,4,0.0,0.0,-30.0
dsi_3143665,Brave Act,253,,80,5,7,9,9,0.64,0.06,-25.67
dsi_3143665,Brave Act,253,Class 5,78,5,6,10,11,0.67,0.06,-44.0
dsi_3143665,Brave Act,253,Class 6,52,7,5,6,5,0.98,0.13,6.95
dsi_3143665,Brave Act,253,Class 4,22,3,3,2,3,1.58,0.14,-5.5
dsi_3143665,Brave Act,253,Class 3,12,0,0,1,2,0.0,0.0,-12.0
dsi_3143665,Brave Act,253,Class 1,5,1,2,0,0,1.57,0.2,3.5
dsi_3143665,Brave Act,253,Class 2,4,0,1,0,0,0.0,0.0,-4.0
dsi_4123644,Caradak,142,,80,7,6,9,5,0.92,0.09,-7.6
dsi_4123644,Caradak,142,Class 5,25,4,2,3,3,0.94,0.16,-13.52
dsi_4123644,Caradak,142,Class 4,23,2,1,3,6,0.68,0.09,-14.88
dsi_4123644,Caradak,142,Class 3,8,0,0,1,0,0.0,0.0,-8.0
dsi_4123644,Caradak,142,Class 2,3,0,0,1,0,0.0,0.0,-3.0
dsi_4123644,Caradak,142,Class 1,2,0,0,0,0,0.0,0.0,-2.0
dsi_4123644,Caradak,142,Class 6,1,0,0,0,0,0.0,0.0,-1.0
dsi_3696896,War Chant,1511,,804,86,90,96,72,0.87,0.11,-248.64
dsi_3696896,War Chant,1511,Class 5,242,32,36,33,33,0.85,0.13,-38.12
dsi_3696896,War Chant,1511,Class 4,165,18,22,18,20,0.78,0.11,-50.46
dsi_3696896,War Chant,1511,Class 6,149,16,12,14,14,0.94,0.11,-10.01
dsi_3696896,War Chant,1511,Class 2,62,1,7,8,7,0.15,0.02,-59.62
dsi_3696896,War Chant,1511,Class 3,59,8,5,8,6,0.94,0.14,-31.96
dsi_3696896,War Chant,1511,Class 1,29,5,2,1,4,1.16,0.17,-5.17
dsi_3696896,War Chant,1511,Class 7,1,1,0,0,0,5.0,1.0,4.0
dsi_3841789,Denham Red,386,,258,22,30,32,40,0.72,0.09,-103.69
dsi_3841789,Denham Red,386,Class 1,42,4,10,5,4,0.53,0.1,-29.25
dsi_3841789,Denham Red,386,Class 3,33,9,2,4,1,1.17,0.27,10.13
dsi_3841789,Denham Red,386,Class 4,29,11,3,3,4,1.59,0.38,16.85
dsi_3841789,Denham Red,386,Class 2,18,2,3,3,2,0.45,0.11,-9.5
dsi_3841789,Denham Red,386,Class 5,5,2,0,1,0,1.68,0.4,1.07
dsi_3841789,Denham Red,386,Class 6,1,1,0,0,0,3.75,1.0,2.75
dsi_433608,Topanoora,2827,,1304,122,111,102,119,0.89,0.09,-398.57
dsi_433608,Topanoora,2827,Class 4,648,85,71,82,65,0.9,0.13,-94.09
dsi_433608,Topanoora,2827,Class 5,368,38,40,44,32,0.79,0.1,-81.64
dsi_433608,Topanoora,2827,Class 3,229,32,30,28,28,0.96,0.14,-4.26
dsi_433608,Topanoora,2827,Class 6,124,16,15,16,5,0.91,0.13,-18.39
dsi_433608,Topanoora,2827,Class 2,94,13,6,14,11,1.11,0.14,-2.25
dsi_433608,Topanoora,2827,Class 1,60,3,7,3,5,0.54,0.05,-0.5
dsi_2136309,King's Ride,8067,,4061,332,323,323,318,0.78,0.08,-1651.67
dsi_2136309,King's Ride,8067,Class 4,1685,218,211,191,160,0.9,0.13,-424.25
dsi_2136309,King's Ride,8067,Class 3,787,101,106,94,87,0.88,0.13,-159.12
dsi_2136309,King's Ride,8067,Class 5,633,78,51,73,60,0.98,0.12,-138.93
dsi_2136309,King's Ride,8067,Class 6,352,43,48,38,33,0.86,0.12,-47.59
dsi_2136309,King's Ride,8067,Class 2,285,38,29,32,36,1.0,0.13,-28.9
dsi_2136309,King's Ride,8067,Class 1,263,27,35,28,25,0.86,0.1,-57.94
dsi_2136309,King's Ride,8067,Class 7,1,0,0,0,0,0.0,0.0,-1.0
dsi_3301837,Fruits Of Love,930,,551,43,39,48,36,0.89,0.08,-201.86
dsi_3301837,Fruits Of Love,930,Class 5,137,6,15,11,10,0.47,0.04,-94.0
dsi_3301837,Fruits Of Love,930,Class 6,103,8,9,13,12,0.83,0.08,43.75
dsi_3301837,Fruits Of Love,930,Class 4,95,12,13,11,6,0.93,0.13,9.74
dsi_3301837,Fruits Of Love,930,Class 3,20,2,5,1,2,0.77,0.1,10.0
dsi_3301837,Fruits Of Love,930,Class 2,18,1,1,1,3,0.71,0.06,-5.0
dsi_3301837,Fruits Of Love,930,Class 1,6,1,0,0,0,1.42,0.17,4.0
dsi_3702986,Kallisto,201,,139,8,23,14,18,0.41,0.06,-93.7
dsi_3702986,Kallisto,201,Class 6,21,0,1,1,0,0.0,0.0,-21.0
dsi_3702986,Kallisto,201,Class 1,11,1,1,1,1,0.89,0.09,-8.5
dsi_3702986,Kallisto,201,Class 3,10,5,2,0,1,4.3,0.5,43.75
dsi_3702986,Kallisto,201,Class 5,9,0,1,1,0,0.0,0.0,-9.0
dsi_3702986,Kallisto,201,Class 4,6,1,1,0,0,1.97,0.17,0.5
dsi_3702986,Kallisto,201,Class 2,5,0,1,1,0,0.0,0.0,-5.0
dsi_238889,Hours After,127,,68,14,10,5,3,1.18,0.21,6.0
dsi_238889,Hours After,127,Class 4,15,4,2,3,1,1.19,0.27,-4.43
dsi_238889,Hours After,127,Class 3,14,2,4,3,2,0.82,0.14,-5.0
dsi_238889,Hours After,127,Class 5,12,0,0,1,2,0.0,0.0,-12.0
dsi_238889,Hours After,127,Class 2,10,0,4,0,2,0.0,0.0,-10.0
dsi_238889,Hours After,127,Class 1,8,0,0,0,3,0.0,0.0,-8.0
dsi_5270552,Pirateer,2,Class 5,1,0,0,0,1,0.0,0.0,-1.0
dsi_5270552,Pirateer,2,Class 4,1,0,0,0,0,0.0,0.0,-1.0
dsi_3127201,Lavirco,1671,,971,108,94,91,74,0.87,0.11,-349.8
dsi_3127201,Lavirco,1671,Class 4,272,31,34,28,27,0.74,0.11,-108.24
dsi_3127201,Lavirco,1671,Class 5,176,15,16,33,22,0.6,0.09,-95.52
dsi_3127201,Lavirco,1671,Class 3,121,21,16,17,16,0.96,0.17,-26.93
dsi_3127201,Lavirco,1671,Class 1,59,12,2,6,8,1.0,0.2,-19.91
dsi_3127201,Lavirco,1671,Class 2,56,4,5,11,3,0.55,0.07,-35.08
dsi_3127201,Lavirco,1671,Class 6,16,1,3,1,3,0.31,0.06,-14.17
dsi_2115799,Sicyos,1927,,1187,82,105,103,120,0.76,0.07,-275.22
dsi_2115799,Sicyos,1927,Class 4,298,23,46,30,44,0.52,0.08,-111.58
dsi_2115799,Sicyos,1927,Class 5,172,21,11,26,16,0.93,0.12,-48.21
dsi_2115799,Sicyos,1927,Class 3,104,16,10,13,11,1.09,0.15,-23.89
dsi_2115799,Sicyos,1927,Class 6,75,3,16,5,6,0.34,0.04,-61.12
dsi_2115799,Sicyos,1927,Class 1,48,4,6,4,4,0.75,0.08,6.0
dsi_2115799,Sicyos,1927,Class 2,42,2,4,4,2,0.47,0.05,-30.0
dsi_2115799,Sicyos,1927,Class 7,1,0,0,0,0,0.0,0.0,-1.0
dsi_87220,El Conquistador,508,Class 4,251,24,21,30,36,0.92,0.1,-115.7
dsi_87220,El Conquistador,508,Class 5,130,9,8,12,14,0.8,0.07,30.33
dsi_87220,El Conquistador,508,Class 6,43,0,5,4,4,0.0,0.0,-43.0
dsi_87220,El Conquistador,508,Class 3,43,2,9,3,9,0.51,0.05,-21.5
dsi_87220,El Conquistador,508,,23,2,0,2,1,1.01,0.09,-10.67
dsi_87220,El Conquistador,508,Class 2,10,0,0,3,1,0.0,0.0,-10.0
dsi_87220,El Conquistador,508,Class 1,8,0,1,1,0,0.0,0.0,-8.0
dsi_3707347,Reel Buddy,570,Class 6,195,13,16,16,22,0.69,0.07,-109.42
dsi_3707347,Reel Buddy,570,Class 5,195,12,23,27,26,0.64,0.06,-100.37
dsi_3707347,Reel Buddy,570,Class 4,80,5,2,10,11,0.72,0.06,-45.25
dsi_3707347,Reel Buddy,570,Class 3,39,6,2,4,2,1.42,0.15,5.5
dsi_3707347,Reel Buddy,570,Class 2,27,2,2,4,2,0.94,0.07,-15.0
dsi_3707347,Reel Buddy,570,,27,4,1,3,0,1.75,0.15,19.9
dsi_3707347,Reel Buddy,570,Class 7,6,0,1,1,1,0.0,0.0,-6.0
dsi_3707347,Reel Buddy,570,Class 1,1,0,0,0,1,0.0,0.0,-1.0
dsi_685027,Double Eclipse,283,Class 4,88,13,15,11,10,0.88,0.15,-41.24
dsi_685027,Double Eclipse,283,Class 3,63,13,8,7,9,1.41,0.21,30.25
dsi_685027,Double Eclipse,283,Class 5,60,6,10,7,6,0.81,0.1,-31.67
dsi_685027,Double Eclipse,283,,39,2,0,1,2,0.83,0.05,-20.0
dsi_685027,Double Eclipse,283,Class 2,22,0,2,3,2,0.0,0.0,-22.0
dsi_685027,Double Eclipse,283,Class 1,9,2,1,1,0,1.86,0.22,0.75
dsi_685027,Double Eclipse,283,Class 6,2,0,0,2,0,0.0,0.0,-2.0
dsi_5389447,Pour Moi,353,,161,12,13,9,19,0.81,0.07,-41.62
dsi_5389447,Pour Moi,353,Class 5,67,9,7,4,3,1.27,0.13,-19.77
dsi_5389447,Pour Moi,353,Class 4,59,4,8,11,7,0.48,0.07,-35.77
dsi_5389447,Pour Moi,353,Class 2,25,3,5,2,3,0.95,0.12,-13.0
dsi_5389447,Pour Moi,353,Class 6,20,0,0,1,0,0.0,0.0,-20.0
dsi_5389447,Pour Moi,353,Class 3,17,3,3,3,2,1.19,0.18,5.5
dsi_5389447,Pour Moi,353,Class 1,4,0,0,1,0,0.0,0.0,-4.0
dsi_120183,Beau Sher,1207,,624,45,38,54,52,0.78,0.07,-260.89
dsi_120183,Beau Sher,1207,Class 4,236,44,34,31,30,1.15,0.19,166.29
dsi_120183,Beau Sher,1207,Class 3,98,18,11,11,7,1.14,0.18,-10.04
dsi_120183,Beau Sher,1207,Class 5,96,12,16,8,14,0.8,0.12,-48.22
dsi_120183,Beau Sher,1207,Class 2,62,8,9,5,5,0.94,0.13,-23.17
dsi_120183,Beau Sher,1207,Class 1,53,2,6,8,4,0.36,0.04,-27.0
dsi_120183,Beau Sher,1207,Class 6,38,11,2,4,2,1.99,0.29,37.21
dsi_344834,Norwich,1439,,682,54,57,55,62,0.82,0.08,-282.65
dsi_344834,Norwich,1439,Class 4,322,40,36,47,52,0.84,0.12,-146.29
dsi_344834,Norwich,1439,Class 5,205,22,29,20,12,0.76,0.11,-112.39
dsi_344834,Norwich,1439,Class 3,114,12,12,10,15,0.76,0.11,-50.73
dsi_344834,Norwich,1439,Class 6,56,9,6,9,6,1.09,0.16,41.03
dsi_344834,Norwich,1439,Class 1,33,2,1,2,5,0.6,0.06,-25.88
dsi_344834,Norwich,1439,Class 2,27,1,1,2,4,0.4,0.04,-20.0
dsi_3298582,Blueprint,596,,242,19,12,18,23,1.06,0.08,-38.47
dsi_3298582,Blueprint,596,Class 4,138,14,20,19,22,0.69,0.1,-74.28
dsi_3298582,Blueprint,596,Class 5,91,12,12,7,5,1.05,0.13,27.63
dsi_3298582,Blueprint,596,Class 3,49,6,8,5,4,0.8,0.12,-26.37
dsi_3298582,Blueprint,596,Class 1,35,2,4,4,5,0.59,0.06,-5.0
dsi_3298582,Blueprint,596,Class 2,31,6,5,2,1,1.25,0.19,7.19
dsi_3298582,Blueprint,596,Class 6,10,0,2,2,0,0.0,0.0,-10.0
dsi_442792,Desert Sun,1969,,679,95,51,48,61,1.02,0.14,-130.75
dsi_442792,Desert Sun,1969,Class 5,379,28,38,46,50,0.66,0.07,-176.71
dsi_442792,Desert Sun,1969,Class 6,253,34,25,19,19,1.01,0.13,-57.42
dsi_442792,Desert Sun,1969,Class 4,249,27,23,21,18,0.97,0.11,-51.96
dsi_442792,Desert Sun,1969,Class 3,169,17,26,15,12,0.94,0.1,-22.87
dsi_442792,Desert Sun,1969,Class 2,166,18,18,12,15,1.08,0.11,-8.6
dsi_442792,Desert Sun,1969,Class 1,71,8,5,6,8,0.89,0.11,-36.98
dsi_442792,Desert Sun,1969,Class 7,3,0,0,0,0,0.0,0.0,-3.0
dsi_3979927,Whywhywhy,175,,115,11,16,9,15,0.82,0.1,-53.22
dsi_3979927,Whywhywhy,175,Class 4,31,3,1,2,5,0.87,0.1,2.71
dsi_3979927,Whywhywhy,175,Class 5,13,0,1,0,1,0.0,0.0,-13.0
dsi_3979927,Whywhywhy,175,Class 6,7,2,0,0,0,2.29,0.29,7.0
dsi_3979927,Whywhywhy,175,Class 3,4,1,0,2,0,1.93,0.25,2.0
dsi_3979927,Whywhywhy,175,Class 2,4,1,0,0,0,2.65,0.25,37.0
dsi_3979927,Whywhywhy,175,Class 7,1,0,0,0,0,0.0,0.0,-1.0
dsi_3529575,Banyumanik,198,,137,5,17,15,19,0.34,0.04,-98.7
dsi_3529575,Banyumanik,198,Class 4,33,5,4,6,6,0.7,0.15,-12.5
dsi_3529575,Banyumanik,198,Class 5,12,3,2,1,1,0.98,0.25,-4.53
dsi_3529575,Banyumanik,198,Class 3,7,1,0,1,1,0.73,0.14,-5.27
dsi_3529575,Banyumanik,198,Class 2,5,0,0,0,0,0.0,0.0,-5.0
dsi_3529575,Banyumanik,198,Class 6,3,0,0,1,0,0.0,0.0,-3.0
dsi_3529575,Banyumanik,198,Class 1,1,0,0,0,0,0.0,0.0,-1.0
dsi_3333918,Dream Well,413,,259,27,24,25,17,0.99,0.1,23.3
dsi_3333918,Dream Well,413,Class 4,73,7,13,11,8,0.59,0.1,-13.27
dsi_3333918,Dream Well,413,Class 5,36,3,7,2,4,0.66,0.08,-7.1
dsi_3333918,Dream Well,413,Class 3,18,2,0,3,3,0.97,0.11,-10.17
dsi_3333918,Dream Well,413,Class 6,11,1,1,0,1,0.77,0.09,-8.75
dsi_3333918,Dream Well,413,Class 2,9,1,3,0,0,0.82,0.11,-3.5
dsi_3333918,Dream Well,413,Class 1,7,1,0,1,0,2.28,0.14,19.0
dsi_3123435,Superior Premium,91,,41,10,6,1,4,1.69,0.24,6.08
dsi_3123435,Superior Premium,91,Class 5,28,2,3,3,2,1.01,0.07,2.0
dsi_3123435,Superior Premium,91,Class 6,12,1,0,0,0,1.42,0.08,-8.25
dsi_3123435,Superior Premium,91,Class 4,7,0,0,0,0,0.0,0.0,-7.0
dsi_3123435,Superior Premium,91,Class 7,2,0,0,0,0,0.0,0.0,-2.0
dsi_3123435,Superior Premium,91,Class 3,1,0,0,0,1,0.0,0.0,-1.0
dsi_2129680,Trempolino,9237,,3747,374,344,370,346,0.84,0.1,-810.77
dsi_2129680,Trempolino,9237,Class 4,1647,184,190,165,164,0.83,0.11,-544.89
dsi_2129680,Trempolino,9237,Class 5,1538,151,156,174,144,0.79,0.1,-313.76
dsi_2129680,Trempolino,9237,Class 6,1002,96,97,109,89,0.81,0.1,-323.84
dsi_2129680,Trempolino,9237,Class 3,634,86,76,77,66,0.93,0.14,11.95
dsi_2129680,Trempolino,9237,Class 2,358,32,41,29,39,0.73,0.09,-175.77
dsi_2129680,Trempolino,9237,Class 1,249,25,20,27,27,0.85,0.1,-49.6
dsi_2129680,Trempolino,9237,Class 7,62,9,5,5,6,1.18,0.15,-23.07
dsi_3546683,Spendent,11,Class 5,5,0,0,1,1,0.0,0.0,-5.0
dsi_3546683,Spendent,11,Class 4,5,0,0,0,0,0.0,0.0,-5.0
dsi_3546683,Spendent,11,Class 3,1,0,0,0,0,0.0,0.0,-1.0
dsi_445046,Perpendicular,363,,126,11,6,13,8,0.9,0.09,-56.18
dsi_445046,Perpendicular,363,Class 4,91,4,14,11,9,0.37,0.04,-63.0
dsi_445046,Perpendicular,363,Class 5,75,7,10,6,7,1.03,0.09,-29.25
dsi_445046,Perpendicular,363,Class 6,33,2,4,4,4,0.64,0.06,-19.5
dsi_445046,Perpendicular,363,Class 3,27,6,2,2,2,1.54,0.22,5.38
dsi_445046,Perpendicular,363,Class 1,8,0,1,0,1,0.0,0.0,-8.0
dsi_445046,Perpendicular,363,Class 2,3,0,0,0,0,0.0,0.0,-3.0
dsi_3269210,Desert Prince,6636,,2689,201,214,261,250,0.77,0.07,-695.43
dsi_3269210,Desert Prince,6636,Class 5,1273,128,147,126,145,0.79,0.1,-440.14
dsi_3269210,Desert Prince,6636,Class 6,1062,116,125,120,113,0.88,0.11,-206.81
dsi_3269210,Desert Prince,6636,Class 4,828,78,92,96,86,0.8,0.09,-214.7
dsi_3269210,Desert Prince,6636,Class 3,348,35,32,37,35,0.98,0.1,61.68
dsi_3269210,Desert Prince,6636,Class 2,280,27,28,32,20,0.94,0.1,8.75
dsi_3269210,Desert Prince,6636,Class 1,134,11,10,14,14,0.88,0.08,14.5
dsi_3269210,Desert Prince,6636,Class 7,22,2,2,2,0,0.65,0.09,-12.12
dsi_4090401,Bachelor Duke,982,,409,31,31,37,30,0.82,0.08,-119.76
dsi_4090401,Bachelor Duke,982,Class 6,170,13,16,13,16,0.82,0.08,-74.25
dsi_4090401,Bachelor Duke,982,Class 5,139,13,18,22,12,0.71,0.09,-59.96
dsi_4090401,Bachelor Duke,982,Class 4,121,11,14,20,12,0.68,0.09,-32.65
dsi_4090401,Bachelor Duke,982,Class 3,67,9,9,6,4,1.12,0.13,-1.5
dsi_4090401,Bachelor Duke,982,Class 2,53,5,5,6,3,1.05,0.09,5.5
dsi_4090401,Bachelor Duke,982,Class 1,22,0,4,3,2,0.0,0.0,-22.0
dsi_4090401,Bachelor Duke,982,Class 7,1,0,0,0,1,0.0,0.0,-1.0
dsi_727524,Tagula,3829,Class 5,979,90,118,126,104,0.76,0.09,-409.69
dsi_727524,Tagula,3829,Class 6,960,90,104,90,115,0.83,0.09,-266.52
dsi_727524,Tagula,3829,,806,56,68,53,54,0.78,0.07,-177.61
dsi_727524,Tagula,3829,Class 4,568,54,49,61,67,0.82,0.1,-1.17
dsi_727524,Tagula,3829,Class 2,224,24,21,15,21,1.12,0.11,9.5
dsi_727524,Tagula,3829,Class 3,169,19,15,27,18,0.93,0.11,-46.34
dsi_727524,Tagula,3829,Class 1,73,8,5,9,9,1.03,0.11,-1.42
dsi_727524,Tagula,3829,Class 7,50,3,5,7,2,0.61,0.06,-26.0
dsi_458591,Toulon,1980,,1195,97,121,125,110,0.78,0.08,-481.95
dsi_458591,Toulon,1980,Class 4,327,36,49,42,38,0.75,0.11,-101.02
dsi_458591,Toulon,1980,Class 5,155,20,19,21,18,0.93,0.13,-30.11
dsi_458591,Toulon,1980,Class 3,150,30,18,21,10,1.28,0.2,88.69
dsi_458591,Toulon,1980,Class 2,58,6,3,8,9,1.06,0.1,10.0
dsi_458591,Toulon,1980,Class 6,52,5,8,8,6,0.69,0.1,-37.16
dsi_458591,Toulon,1980,Class 1,43,1,4,3,3,0.29,0.02,-22.0
dsi_2136281,Chamberlin,994,,401,46,38,31,37,0.92,0.11,-81.29
dsi_2136281,Chamberlin,994,Class 4,228,41,35,25,32,0.99,0.18,-28.74
dsi_2136281,Chamberlin,994,Class 3,138,22,17,14,13,1.0,0.16,-34.38
dsi_2136281,Chamberlin,994,Class 1,82,11,10,4,6,0.88,0.13,-13.48
dsi_2136281,Chamberlin,994,Class 5,70,13,11,11,8,0.92,0.19,-4.3
dsi_2136281,Chamberlin,994,Class 2,55,4,11,5,4,0.56,0.07,-27.62
dsi_2136281,Chamberlin,994,Class 6,20,6,1,1,4,1.21,0.3,-1.5
dsi_2108764,Kenmare,3228,,1551,180,157,123,139,0.89,0.12,-304.38
dsi_2108764,Kenmare,3228,Class 4,512,55,53,46,53,0.84,0.11,-228.56
dsi_2108764,Kenmare,3228,Class 5,354,25,29,42,29,0.63,0.07,-133.78
dsi_2108764,Kenmare,3228,Class 6,266,29,26,19,13,1.0,0.11,-66.87
dsi_2108764,Kenmare,3228,Class 3,239,26,36,25,30,0.77,0.11,-7.88
dsi_2108764,Kenmare,3228,Class 1,158,21,21,19,18,0.95,0.13,-24.45
dsi_2108764,Kenmare,3228,Class 2,123,14,10,12,13,1.19,0.11,13.7
dsi_2108764,Kenmare,3228,Class 7,25,1,3,2,6,0.37,0.04,-17.5
dsi_3252116,Art Francais,422,,217,22,21,21,22,1.02,0.1,53.33
dsi_3252116,Art Francais,422,Class 4,88,17,10,9,5,1.29,0.19,8.85
dsi_3252116,Art Francais,422,Class 5,34,4,4,5,3,0.67,0.12,-12.25
dsi_3252116,Art Francais,422,Class 3,34,1,4,7,5,0.17,0.03,-32.6
dsi_3252116,Art Francais,422,Class 1,24,1,5,2,3,0.39,0.04,-19.5
dsi_3252116,Art Francais,422,Class 2,16,2,4,3,1,0.53,0.12,-12.27
dsi_3252116,Art Francais,422,Class 6,9,1,0,1,0,1.21,0.11,4.0
dsi_49175,Broken Hearted,3194,,1692,142,138,151,123,0.82,0.08,-604.44
dsi_49175,Broken Hearted,3194,Class 4,518,77,35,51,62,1.1,0.15,-83.44
dsi_49175,Broken Hearted,3194,Class 5,384,44,34,42,32,1.01,0.11,-77.15
dsi_49175,Broken Hearted,3194,Class 3,251,40,33,34,22,1.06,0.16,44.6
dsi_49175,Broken Hearted,3194,Class 2,128,21,8,11,10,1.25,0.16,10.34
dsi_49175,Broken Hearted,3194,Class 6,126,15,15,15,15,0.88,0.12,7.76
dsi_49175,Broken Hearted,3194,Class 1,93,11,6,8,8,0.97,0.12,-27.33
dsi_49175,Broken Hearted,3194,Class 7,2,0,0,0,1,0.0,0.0,-2.0
dsi_3289671,Xaar,3652,,1645,124,144,122,149,0.72,0.08,-718.67
dsi_3289671,Xaar,3652,Class 5,583,50,62,55,71,0.71,0.09,-250.1
dsi_3289671,Xaar,3652,Class 4,503,57,50,66,39,0.9,0.11,-110.34
dsi_3289671,Xaar,3652,Class 6,448,43,39,56,43,0.85,0.1,-120.79
dsi_3289671,Xaar,3652,Class 2,208,23,24,10,22,1.17,0.11,27.5
dsi_3289671,Xaar,3652,Class 3,153,17,11,17,24,0.85,0.11,-26.56
dsi_3289671,Xaar,3652,Class 1,105,9,6,10,11,0.93,0.09,59.38
dsi_3289671,Xaar,3652,Class 7,7,0,0,1,1,0.0,0.0,-7.0
dsi_611079,Overbury,2486,Class 4,803,96,99,75,75,0.89,0.12,-206.24
dsi_611079,Overbury,2486,,696,64,45,58,58,0.89,0.09,-277.22
dsi_611079,Overbury,2486,Class 5,464,54,36,46,44,1.04,0.12,-53.1
dsi_611079,Overbury,2486,Class 3,254,34,34,40,25,0.89,0.13,-60.61
dsi_611079,Overbury,2486,Class 2,114,11,15,12,14,0.76,0.1,-33.25
dsi_611079,Overbury,2486,Class 6,99,9,7,7,12,1.07,0.09,85.25
dsi_611079,Overbury,2486,Class 1,56,3,2,7,4,0.54,0.05,-43.77
dsi_4871055,Fame And Glory,79,Class 4,42,5,3,5,8,0.75,0.12,-12.13
dsi_4871055,Fame And Glory,79,Class 5,21,2,5,4,5,0.56,0.1,-5.0
dsi_4871055,Fame And Glory,79,,6,0,0,0,1,0.0,0.0,-6.0
dsi_4871055,Fame And Glory,79,Class 2,5,0,1,0,0,0.0,0.0,-5.0
dsi_4871055,Fame And Glory,79,Class 3,3,1,1,0,0,0.94,0.33,1.0
dsi_4871055,Fame And Glory,79,Class 1,2,0,0,0,0,0.0,0.0,-2.0
dsi_467642,Assessor,540,,348,56,55,36,25,1.2,0.16,-35.54
dsi_467642,Assessor,540,Class 4,90,17,17,15,11,0.87,0.19,-12.49
dsi_467642,Assessor,540,Class 5,38,5,7,2,3,0.69,0.13,-23.96
dsi_467642,Assessor,540,Class 3,34,6,5,2,8,0.98,0.18,10.95
dsi_467642,Assessor,540,Class 1,18,3,2,3,1,0.78,0.17,-10.03
dsi_467642,Assessor,540,Class 2,11,3,0,1,0,1.25,0.27,9.6
dsi_467642,Assessor,540,Class 6,1,0,0,0,0,0.0,0.0,-1.0
dsi_6208167,Gutaifan,62,Class 5,24,0,1,2,3,0.0,0.0,-24.0
dsi_6208167,Gutaifan,62,Class 6,22,1,2,2,2,0.56,0.05,-17.67
dsi_6208167,Gutaifan,62,,9,1,1,1,0,1.45,0.11,0.5
dsi_6208167,Gutaifan,62,Class 4,7,0,1,1,1,0.0,0.0,-7.0
dsi_5818484,War Command,147,,41,2,6,4,4,0.73,0.05,14.33
dsi_5818484,War Command,147,Class 4,37,4,6,7,5,0.69,0.11,-13.88
dsi_5818484,War Command,147,Class 5,29,2,0,6,4,0.68,0.07,-7.5
dsi_5818484,War Command,147,Class 6,17,2,3,2,3,0.68,0.12,-13.07
dsi_5818484,War Command,147,Class 2,13,0,3,0,3,0.0,0.0,-13.0
dsi_5818484,War Command,147,Class 3,7,0,2,0,0,0.0,0.0,-7.0
dsi_5818484,War Command,147,Class 1,3,0,0,0,0,0.0,0.0,-3.0
dsi_4494735,Sixties Icon,552,Class 6,147,27,17,17,13,1.18,0.18,63.9
