jockey_id,total_rides,course,course_id,region,rides,1st,2nd,3rd,4th,a/e,win_%,1_pl
jky_289029,2524,Wolverhampton (AW),crs_13338,GB,4,0,0,0,1,0.0,0.0,-4.0
jky_289029,2524,Clonmel (IRE),crs_4602,IRE,3,0,0,0,0,0.0,0.0,-3.0
jky_289029,2524,Chantilly (FR),crs_5304,FR,3,0,1,1,0,0.0,0.0,-3.0
jky_289029,2524,Ayr,crs_78,GB,2,0,0,0,0,0.0,0.0,-2.0
jky_289029,2524,York,crs_2782,GB,2,0,1,0,0,0.0,0.0,-2.0
jky_289029,2524,Riyadh (KSA),crs_26416,KSA,2,0,0,0,1,0.0,0.0,-2.0
jky_289029,2524,Chester,crs_338,GB,2,0,1,0,0,0.0,0.0,-2.0
jky_289029,2524,Saint-Cloud (FR),crs_5694,FR,2,1,0,0,0,3.05,0.5,1.9
jky_289029,2524,Tramore (IRE),crs_5200,IRE,2,0,0,1,0,0.0,0.0,-2.0
jky_289029,2524,Lyon Parilly (FR),crs_14066,FR,1,0,0,0,1,0.0,0.0,-1.0
jky_289029,2524,Laytown (IRE),crs_4836,IRE,1,0,0,0,0,0.0,0.0,-1.0
jky_289029,2524,Goodwood,crs_546,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_289029,2524,Newmarket (July),crs_4524,GB,1,0,0,0,1,0.0,0.0,-1.0
jky_294156,141,Newcastle (AW),crs_35178,GB,16,3,1,1,0,2.13,0.19,37.0
jky_294156,141,Ripon,crs_1274,GB,10,0,1,2,2,0.0,0.0,-10.0
jky_294156,141,Catterick,crs_260,GB,9,1,0,0,2,1.06,0.11,-4.67
jky_294156,141,Carlisle,crs_208,GB,8,1,1,1,0,1.23,0.12,-3.0
jky_294156,141,Southwell (AW),crs_10244,GB,8,0,1,0,1,0.0,0.0,-8.0
jky_294156,141,Beverley,crs_156,GB,7,0,0,0,0,0.0,0.0,-7.0
jky_294156,141,Thirsk,crs_2080,GB,6,0,0,2,0,0.0,0.0,-6.0
jky_294156,141,Sedgefield,crs_1482,GB,6,1,0,1,0,1.58,0.17,2.5
jky_294156,141,Southwell,crs_1586,GB,6,1,0,2,0,0.97,0.17,11.0
jky_294156,141,Wolverhampton (AW),crs_13338,GB,6,1,1,1,0,1.14,0.17,-2.0
jky_294156,141,Uttoxeter,crs_2184,GB,5,1,0,1,0,2.52,0.2,5.0
jky_294156,141,Newcastle,crs_962,GB,5,0,0,0,0,0.0,0.0,-5.0
jky_294156,141,Ayr,crs_78,GB,4,0,0,0,1,0.0,0.0,-4.0
jky_294156,141,Doncaster,crs_390,GB,4,0,1,0,0,0.0,0.0,-4.0
jky_294156,141,Redcar,crs_1222,GB,4,0,0,2,0,0.0,0.0,-4.0
jky_294156,141,Leicester,crs_780,GB,3,0,2,0,0,0.0,0.0,-3.0
jky_294156,141,Wetherby,crs_2262,GB,3,0,0,0,0,0.0,0.0,-3.0
jky_294156,141,Nottingham,crs_1040,GB,3,0,0,1,0,0.0,0.0,-3.0
jky_294156,141,Hexham,crs_650,GB,3,0,0,0,0,0.0,0.0,-3.0
jky_294156,141,Pontefract,crs_1196,GB,3,0,0,0,1,0.0,0.0,-3.0
jky_294156,141,Musselburgh,crs_416,GB,3,1,0,0,1,1.74,0.33,2.0
jky_294156,141,York,crs_2782,GB,3,1,0,0,0,4.63,0.33,18.0
jky_294156,141,Huntingdon,crs_676,GB,2,0,0,2,0,0.0,0.0,-2.0
jky_294156,141,Fontwell,crs_520,GB,2,0,0,0,1,0.0,0.0,-2.0
jky_294156,141,Plumpton,crs_1144,GB,2,0,0,0,0,0.0,0.0,-2.0
jky_294156,141,Bangor-on-Dee,crs_104,GB,2,0,0,0,0,0.0,0.0,-2.0
jky_294156,141,Stratford,crs_1742,GB,1,0,0,0,1,0.0,0.0,-1.0
jky_294156,141,Market Rasen,crs_910,GB,1,0,1,0,0,0.0,0.0,-1.0
jky_294156,141,Newmarket,crs_988,GB,1,0,1,0,0,0.0,0.0,-1.0
jky_294156,141,Newbury,crs_936,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_294156,141,Lingfield (AW),crs_10218,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_294156,141,Aintree,crs_832,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_294156,141,Haydock,crs_598,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_294156,141,Kempton,crs_728,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_311784,1,Bath,crs_130,GB,1,0,1,0,0,0.0,0.0,-1.0
jky_311670,2,Lingfield (AW),crs_10218,GB,1,0,0,1,0,0.0,0.0,-1.0
jky_311670,2,Bath,crs_130,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_308133,16,Catterick,crs_260,GB,3,0,0,0,0,0.0,0.0,-3.0
jky_308133,16,Wolverhampton (AW),crs_13338,GB,3,0,0,0,0,0.0,0.0,-3.0
jky_308133,16,Nottingham,crs_1040,GB,3,0,0,0,0,0.0,0.0,-3.0
jky_308133,16,Doncaster,crs_390,GB,2,0,0,0,0,0.0,0.0,-2.0
jky_308133,16,Beverley,crs_156,GB,2,0,0,0,0,0.0,0.0,-2.0
jky_308133,16,Thirsk,crs_2080,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_308133,16,Pontefract,crs_1196,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_308133,16,Newcastle (AW),crs_35178,GB,1,0,0,1,0,0.0,0.0,-1.0
jky_310494,11,Newcastle (AW),crs_35178,GB,6,0,0,0,1,0.0,0.0,-6.0
jky_310494,11,Redcar,crs_1222,GB,2,0,0,1,0,0.0,0.0,-2.0
jky_310494,11,Hamilton,crs_572,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_310494,11,York,crs_2782,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_310494,11,Chelmsford (AW),crs_28158,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_291090,2571,Dundalk (AW) (IRE),crs_29588,IRE,590,39,56,46,57,0.76,0.07,-135.49
jky_291090,2571,Curragh (IRE),crs_4628,IRE,279,21,17,13,15,1.08,0.08,-11.24
jky_291090,2571,Naas (IRE),crs_4992,IRE,188,16,20,12,20,1.01,0.09,-4.0
jky_291090,2571,Gowran Park (IRE),crs_4784,IRE,173,18,16,17,16,1.07,0.1,45.33
jky_291090,2571,Cork (IRE),crs_15496,IRE,167,14,11,12,15,0.99,0.08,-42.55
jky_291090,2571,Navan (IRE),crs_5018,IRE,152,7,6,7,13,0.59,0.05,-94.0
jky_291090,2571,Leopardstown (IRE),crs_4862,IRE,145,10,11,11,14,0.78,0.07,-34.0
jky_291090,2571,Tipperary (IRE),crs_5252,IRE,97,8,14,12,9,0.79,0.08,-2.67
jky_291090,2571,Limerick (IRE),crs_4888,IRE,81,11,5,6,4,1.2,0.14,16.75
jky_291090,2571,Galway (IRE),crs_4758,IRE,77,4,4,7,8,0.75,0.05,-32.3
jky_291090,2571,Fairyhouse (IRE),crs_4732,IRE,76,2,13,4,8,0.27,0.03,-67.25
jky_291090,2571,Killarney (IRE),crs_4810,IRE,76,7,9,3,6,1.0,0.09,-26.67
jky_291090,2571,Meydan (UAE),crs_32006,UAE,73,2,2,5,9,0.51,0.03,-37.0
jky_291090,2571,Listowel (IRE),crs_4940,IRE,71,3,7,2,1,0.54,0.04,-42.0
jky_291090,2571,Bellewstown (IRE),crs_4576,IRE,62,7,10,5,3,0.96,0.11,-2.61
jky_291090,2571,Roscommon (IRE),crs_5096,IRE,62,4,8,8,3,0.62,0.06,-24.5
jky_291090,2571,Down Royal (IRE),crs_4680,IRE,47,5,4,3,5,1.18,0.11,0.75
jky_291090,2571,Sligo (IRE),crs_5122,IRE,40,2,3,5,5,0.39,0.05,-28.75
jky_291090,2571,Jebel Ali (UAE),crs_14690,UAE,28,0,1,2,3,0.0,0.0,-28.0
jky_291090,2571,Ballinrobe (IRE),crs_4550,IRE,20,1,3,0,2,0.5,0.05,-16.25
jky_291090,2571,Thurles (IRE),crs_5148,IRE,19,1,1,2,1,0.74,0.05,-14.0
jky_291090,2571,Clonmel (IRE),crs_4602,IRE,9,0,2,1,1,0.0,0.0,-9.0
jky_291090,2571,Punchestown (IRE),crs_5070,IRE,8,1,0,1,1,1.7,0.12,7.0
jky_291090,2571,Tramore (IRE),crs_5200,IRE,7,1,0,0,0,1.52,0.14,-3.75
jky_291090,2571,Abu Dhabi (UAE),crs_12740,UAE,6,1,0,1,0,2.14,0.17,11.0
jky_291090,2571,Hamilton,crs_572,GB,3,0,1,0,0,0.0,0.0,-3.0
jky_291090,2571,Newcastle (AW),crs_35178,GB,3,1,1,0,0,4.02,0.33,3.0
jky_291090,2571,Ascot,crs_52,GB,3,0,0,0,0,0.0,0.0,-3.0
jky_291090,2571,Wolverhampton (AW),crs_13338,GB,2,0,0,1,0,0.0,0.0,-2.0
jky_291090,2571,Newmarket,crs_988,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_291090,2571,Doncaster,crs_390,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_291090,2571,Longchamp (FR),crs_5486,FR,1,0,0,0,0,0.0,0.0,-1.0
jky_291090,2571,Ayr,crs_78,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_291090,2571,Haydock,crs_598,GB,1,0,0,1,0,0.0,0.0,-1.0
jky_291090,2571,Laytown (IRE),crs_4836,IRE,1,0,0,0,0,0.0,0.0,-1.0
jky_291090,2571,Chester,crs_338,GB,1,0,0,0,1,0.0,0.0,-1.0
jky_238671,145,Exeter,crs_364,GB,20,1,4,3,3,0.37,0.05,-15.5
jky_238671,145,Newton Abbot,crs_1014,GB,19,1,1,2,3,0.64,0.05,2.0
jky_238671,145,Taunton,crs_1898,GB,14,3,2,0,2,1.77,0.21,0.0
jky_238671,145,Stratford,crs_1742,GB,12,1,1,1,0,0.97,0.08,-3.0
jky_238671,145,Cheltenham,crs_286,GB,10,1,1,0,1,1.04,0.1,-2.5
jky_238671,145,Ludlow,crs_884,GB,7,2,1,1,0,1.22,0.29,-3.07
jky_238671,145,Wincanton,crs_2340,GB,6,0,0,0,1,0.0,0.0,-6.0
jky_238671,145,Chepstow,crs_312,GB,4,0,0,0,0,0.0,0.0,-4.0
jky_238671,145,Ascot,crs_52,GB,4,1,0,0,0,3.79,0.25,22.0
jky_238671,145,Tramore (IRE),crs_5200,IRE,4,0,0,0,1,0.0,0.0,-4.0
jky_238671,145,Worcester,crs_2626,GB,4,0,0,0,1,0.0,0.0,-4.0
jky_238671,145,Newbury,crs_936,GB,3,1,0,0,0,1.64,0.33,-0.75
jky_238671,145,Gowran Park (IRE),crs_4784,IRE,3,0,0,1,0,0.0,0.0,-3.0
jky_238671,145,Hereford,crs_624,GB,3,0,1,0,0,0.0,0.0,-3.0
jky_238671,145,Epsom,crs_442,GB,2,0,0,0,0,0.0,0.0,-2.0
jky_238671,145,Sandown,crs_1404,GB,2,0,1,0,0,0.0,0.0,-2.0
jky_238671,145,Salisbury,crs_1352,GB,2,0,0,1,0,0.0,0.0,-2.0
jky_238671,145,Ffos Las,crs_31512,GB,2,1,0,0,0,4.87,0.5,4.0
jky_238671,145,Market Rasen,crs_910,GB,2,0,0,0,0,0.0,0.0,-2.0
jky_238671,145,Fakenham,crs_468,GB,2,0,1,0,0,0.0,0.0,-2.0
jky_238671,145,Fontwell,crs_520,GB,2,0,0,0,0,0.0,0.0,-2.0
jky_238671,145,Cork (IRE),crs_15496,IRE,2,0,0,0,0,0.0,0.0,-2.0
jky_238671,145,Nottingham,crs_1040,GB,2,0,0,0,1,0.0,0.0,-2.0
jky_238671,145,Bath,crs_130,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_238671,145,Huntingdon,crs_676,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_238671,145,Limerick (IRE),crs_4888,IRE,1,0,0,0,0,0.0,0.0,-1.0
jky_238671,145,Fairyhouse (IRE),crs_4732,IRE,1,0,0,0,0,0.0,0.0,-1.0
jky_238671,145,Clonmel (IRE),crs_4602,IRE,1,0,0,0,0,0.0,0.0,-1.0
jky_238671,145,Thurles (IRE),crs_5148,IRE,1,0,0,0,0,0.0,0.0,-1.0
jky_238671,145,Newmarket,crs_988,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_238671,145,Goodwood,crs_546,GB,1,0,1,0,0,0.0,0.0,-1.0
jky_238671,145,Windsor,crs_2418,GB,1,0,0,0,1,0.0,0.0,-1.0
jky_238671,145,Plumpton,crs_1144,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_238671,145,Warwick,crs_2210,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_238671,145,Leopardstown (IRE),crs_4862,IRE,1,0,0,0,0,0.0,0.0,-1.0
jky_238671,145,Wolverhampton (AW),crs_13338,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_238671,145,Killarney (IRE),crs_4810,IRE,1,0,0,1,0,0.0,0.0,-1.0
jky_2157,4649,Longchamp (FR),crs_5486,FR,815,94,88,103,72,0.87,0.12,-96.03
jky_2157,4649,Deauville (FR),crs_5356,FR,682,57,55,65,74,0.75,0.08,-183.8
jky_2157,4649,Chantilly (FR),crs_5304,FR,658,68,71,89,70,0.88,0.1,-174.82
jky_2157,4649,Saint-Cloud (FR),crs_5694,FR,464,51,59,41,47,0.94,0.11,86.2
jky_2157,4649,Maisons-Laffitte (FR),crs_5538,FR,309,31,23,44,33,0.86,0.1,9.05
jky_2157,4649,Sha Tin (HK),crs_10816,HK,304,34,33,37,24,0.96,0.11,-68.4
jky_2157,4649,Ascot,crs_52,GB,175,12,23,20,14,0.65,0.07,-104.67
jky_2157,4649,Newbury,crs_936,GB,96,12,11,15,13,1.0,0.12,-19.99
jky_2157,4649,Newmarket (July),crs_4524,GB,86,12,6,13,12,1.27,0.14,9.75
jky_2157,4649,Kempton (AW),crs_28054,GB,84,15,4,11,6,1.36,0.18,22.08
jky_2157,4649,Newmarket,crs_988,GB,78,13,3,12,5,1.71,0.17,94.25
jky_2157,4649,Yarmouth,crs_2704,GB,76,4,5,12,16,0.42,0.05,-23.67
jky_2157,4649,Meydan (UAE),crs_32006,UAE,61,4,4,6,3,0.78,0.07,-16.5
jky_2157,4649,Goodwood,crs_546,GB,59,8,5,5,4,1.16,0.14,-9.45
jky_2157,4649,Windsor,crs_2418,GB,44,7,7,4,8,1.14,0.16,5.63
jky_2157,4649,York,crs_2782,GB,42,2,3,3,6,0.55,0.05,-21.5
jky_2157,4649,Chelmsford (AW),crs_28158,GB,37,2,5,4,7,0.34,0.05,-22.0
jky_2157,4649,Doncaster,crs_390,GB,36,3,3,2,3,0.74,0.08,-18.25
jky_2157,4649,Capannelle (ITY),crs_7150,ITY,34,5,9,2,5,0.8,0.15,-8.09
jky_2157,4649,San Siro (ITY),crs_6318,ITY,28,4,3,4,4,0.78,0.14,-13.24
jky_2157,4649,Vichy (FR),crs_5720,FR,28,6,4,4,4,0.99,0.21,-2.6
jky_2157,4649,Clairefontaine (FR),crs_6552,FR,27,3,5,3,1,0.9,0.11,0.0
jky_2157,4649,Newcastle (AW),crs_35178,GB,26,5,7,1,1,1.41,0.19,13.38
jky_2157,4649,Haydock,crs_598,GB,26,5,1,3,2,1.42,0.19,8.0
jky_2157,4649,Sandown,crs_1404,GB,23,3,1,2,1,1.39,0.13,5.0
jky_2157,4649,Wolverhampton (AW),crs_13338,GB,22,3,2,1,3,0.84,0.14,-10.47
jky_2157,4649,Nottingham,crs_1040,GB,22,3,1,3,0,1.08,0.14,-1.67
jky_2157,4649,Salisbury,crs_1352,GB,21,3,1,2,4,1.16,0.14,-9.87
jky_2157,4649,Lingfield (AW),crs_10218,GB,20,0,4,3,3,0.0,0.0,-20.0
jky_2157,4649,Lyon Parilly (FR),crs_14066,FR,18,1,2,2,2,0.36,0.06,-13.0
jky_2157,4649,Toulouse (FR),crs_6032,FR,16,3,1,2,3,1.16,0.19,-6.8
jky_2157,4649,Compiegne (FR),crs_7566,FR,14,3,4,0,2,1.88,0.21,5.7
jky_2157,4649,Curragh (IRE),crs_4628,IRE,13,0,3,0,1,0.0,0.0,-13.0
jky_2157,4649,Lingfield,crs_806,GB,13,1,3,3,2,0.31,0.08,-11.33
jky_2157,4649,Fontainebleau (FR),crs_5434,FR,12,1,1,4,1,0.7,0.08,17.0
jky_2157,4649,Nad Al Sheba (UAE),crs_12558,UAE,11,1,1,1,1,1.92,0.09,-5.0
jky_2157,4649,Epsom,crs_442,GB,10,1,3,0,1,0.55,0.1,-8.38
jky_2157,4649,Leicester,crs_780,GB,9,1,0,1,3,0.81,0.11,-6.25
jky_2157,4649,Dusseldorf (GER),crs_6240,GER,8,2,1,0,0,1.08,0.25,-3.8
jky_2157,4649,Munich (GER),crs_6604,GER,7,2,2,0,1,1.28,0.29,-3.0
jky_2157,4649,Kranji (SIN),crs_20644,SIN,7,0,2,1,1,0.0,0.0,-7.0
jky_2157,4649,Brighton,crs_182,GB,7,1,0,0,2,0.84,0.14,-4.9
jky_2157,4649,Tokyo (JPN),crs_8190,JPN,7,0,0,0,1,0.0,0.0,-7.0
jky_2157,4649,Flemington (AUS),crs_7722,AUS,6,1,2,0,1,2.48,0.17,7.0
jky_2157,4649,Veliefendi (TUR),crs_11492,TUR,6,2,1,1,0,0.68,0.33,-3.6
jky_2157,4649,Bordeaux Le Bouscat (FR),crs_13494,FR,6,3,1,0,2,2.31,0.5,13.3
jky_2157,4649,Baden-Baden (GER),crs_5382,GER,6,2,1,0,1,1.22,0.33,-0.6
jky_2157,4649,Leopardstown (IRE),crs_4862,IRE,6,1,1,0,0,0.84,0.17,-4.2
jky_2157,4649,Woodbine (CAN),crs_6890,CAN,5,1,0,3,0,1.2,0.2,-1.15
jky_2157,4649,Beverley,crs_156,GB,5,0,1,1,2,0.0,0.0,-5.0
jky_2157,4649,Strasbourg (FR),crs_14716,FR,4,1,0,1,0,1.79,0.25,-1.2
jky_2157,4649,Chester,crs_338,GB,4,1,0,1,0,1.12,0.25,-1.38
jky_2157,4649,Riyadh (KSA),crs_26416,KSA,3,0,0,1,0,0.0,0.0,-3.0
jky_2157,4649,Caulfield (AUS),crs_12194,AUS,3,0,0,0,1,0.0,0.0,-3.0
jky_2157,4649,La Teste De Buch (FR),crs_10166,FR,3,1,0,0,0,2.86,0.33,1.2
jky_2157,4649,Dieppe (FR),crs_11336,FR,3,0,0,1,0,0.0,0.0,-3.0
jky_2157,4649,Cagnes-Sur-Mer (FR),crs_5616,FR,3,0,0,1,0,0.0,0.0,-3.0
jky_2157,4649,Marseille Borely (FR),crs_13702,FR,3,0,1,0,0,0.0,0.0,-3.0
jky_2157,4649,Kyoto (JPN),crs_13104,JPN,2,0,0,1,0,0.0,0.0,-2.0
jky_2157,4649,Arlington Park (USA),crs_7176,USA,2,0,0,0,1,0.0,0.0,-2.0
jky_2157,4649,Hoppegarten (GER),crs_11440,GER,2,1,0,1,0,2.86,0.5,4.7
jky_2157,4649,Bath,crs_130,GB,2,0,0,0,1,0.0,0.0,-2.0
jky_2157,4649,Dundalk (AW) (IRE),crs_29588,IRE,2,1,1,0,0,1.41,0.5,0.1
jky_2157,4649,Craon (FR),crs_7332,FR,2,0,0,1,0,0.0,0.0,-2.0
jky_2157,4649,Hamburg (GER),crs_6344,GER,2,1,0,1,0,2.81,0.5,2.0
jky_2157,4649,Happy Valley,crs_10296,HK,2,1,1,0,0,2.39,0.5,1.5
jky_2157,4649,Kempton,crs_728,GB,2,1,0,0,0,2.14,0.5,0.38
jky_2157,4649,Naas (IRE),crs_4992,IRE,2,0,0,0,0,0.0,0.0,-2.0
jky_2157,4649,Gulfstream Park (USA),crs_7072,USA,2,0,0,0,0,0.0,0.0,-2.0
jky_2157,4649,Navan (IRE),crs_5018,IRE,2,2,0,0,0,5.02,1.0,12.25
jky_2157,4649,Hanover (GER),crs_6812,GER,1,1,0,0,0,3.6,1.0,2.6
jky_2157,4649,Fairyhouse (IRE),crs_4732,IRE,1,0,0,1,0,0.0,0.0,-1.0
jky_2157,4649,Sandown (AUS),crs_12480,AUS,1,1,0,0,0,1.55,1.0,0.55
jky_2157,4649,Nantes (FR),crs_7254,FR,1,1,0,0,0,6.3,1.0,5.3
jky_2157,4649,Del Mar (USA),crs_11544,USA,1,0,0,0,0,0.0,0.0,-1.0
jky_2157,4649,Belmont Park (USA),crs_6708,USA,1,0,0,0,1,0.0,0.0,-1.0
jky_2157,4649,Pontefract,crs_1196,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_2157,4649,Rosehill (AUS),crs_8086,AUS,1,0,1,0,0,0.0,0.0,-1.0
jky_2157,4649,Le Croise-Laroche,crs_5902,FR,1,0,1,0,0,0.0,0.0,-1.0
jky_2157,4649,Seoul (KOR),crs_35074,KOR,1,0,0,0,0,0.0,0.0,-1.0
jky_2157,4649,Le Lion-D'Angers (FR),crs_8138,FR,1,0,0,0,0,0.0,0.0,-1.0
jky_2157,4649,Cologne (GER),crs_5876,GER,1,0,0,0,0,0.0,0.0,-1.0
jky_2157,4649,Musselburgh,crs_416,GB,1,1,0,0,0,7.0,1.0,6.0
jky_2157,4649,Geelong (AUS),crs_21372,AUS,1,1,0,0,0,11.0,1.0,10.0
jky_2157,4649,Tipperary (IRE),crs_5252,IRE,1,0,0,0,0,0.0,0.0,-1.0
jky_2157,4649,Nancy (FR),crs_14534,FR,1,0,0,0,0,0.0,0.0,-1.0
jky_2157,4649,Chepstow,crs_312,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_2157,4649,Copenhagen (DEN),crs_5824,DEN,1,0,1,0,0,0.0,0.0,-1.0
jky_2157,4649,Wetherby,crs_2262,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_2157,4649,Nakayama (JPN),crs_13364,JPN,1,0,0,0,0,0.0,0.0,-1.0
jky_2157,4649,Ascot (AUS),crs_13468,AUS,1,0,1,0,0,0.0,0.0,-1.0
jky_2157,4649,Moonee Valley (AUS),crs_7774,AUS,1,1,0,0,0,3.5,1.0,2.5
jky_2157,4649,Lyon-La Soie,crs_33592,FR,1,1,0,0,0,3.2,1.0,2.2
jky_2157,4649,Redcar,crs_1222,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_305376,12,Cheltenham,crs_286,GB,2,1,0,0,1,2.81,0.5,5.5
jky_305376,12,Exeter,crs_364,GB,2,0,0,0,2,0.0,0.0,-2.0
jky_305376,12,Worcester,crs_2626,GB,2,0,1,0,0,0.0,0.0,-2.0
jky_305376,12,Stratford,crs_1742,GB,2,0,0,1,0,0.0,0.0,-2.0
jky_305376,12,Taunton,crs_1898,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_305376,12,Market Rasen,crs_910,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_305376,12,Ludlow,crs_884,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_305376,12,Warwick,crs_2210,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_310365,2,Lingfield (AW),crs_10218,GB,1,0,0,1,0,0.0,0.0,-1.0
jky_310365,2,Southwell (AW),crs_10244,GB,1,0,0,0,1,0.0,0.0,-1.0
jky_308151,9,Wolverhampton (AW),crs_13338,GB,3,1,0,0,0,14.55,0.33,31.0
jky_308151,9,Nottingham,crs_1040,GB,2,0,0,0,0,0.0,0.0,-2.0
jky_308151,9,Salisbury,crs_1352,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_308151,9,Lingfield (AW),crs_10218,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_308151,9,Carlisle,crs_208,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_308151,9,Newcastle (AW),crs_35178,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_278466,283,Wolverhampton (AW),crs_13338,GB,30,4,4,5,3,0.96,0.13,-5.75
jky_278466,283,Chelmsford (AW),crs_28158,GB,25,7,3,2,2,2.43,0.28,18.03
jky_278466,283,Lingfield (AW),crs_10218,GB,25,4,4,3,3,0.82,0.16,36.25
jky_278466,283,Kempton (AW),crs_28054,GB,21,2,0,1,4,1.11,0.1,12.0
jky_278466,283,Churchill Downs (USA),crs_8008,USA,16,2,1,2,2,1.26,0.12,-7.0
jky_278466,283,Southwell (AW),crs_10244,GB,15,1,1,3,1,0.6,0.07,-8.0
jky_278466,283,Windsor,crs_2418,GB,15,1,2,2,0,0.47,0.07,-12.0
jky_278466,283,Keeneland (USA),crs_7826,USA,12,0,0,0,1,0.0,0.0,-12.0
jky_278466,283,Fair Grounds (USA),crs_19292,USA,10,1,2,0,2,0.79,0.1,-3.3
jky_278466,283,Yarmouth,crs_2704,GB,10,1,2,1,2,0.54,0.1,-7.12
jky_278466,283,Nottingham,crs_1040,GB,10,2,1,1,2,0.98,0.2,3.33
jky_278466,283,Salisbury,crs_1352,GB,9,3,1,2,1,1.39,0.33,21.0
jky_278466,283,Lingfield,crs_806,GB,7,3,1,1,0,2.49,0.43,25.06
jky_278466,283,Kentucky Downs (USA),crs_10452,USA,5,1,0,0,0,7.94,0.2,20.3
jky_278466,283,Ripon,crs_1274,GB,5,0,2,2,0,0.0,0.0,-5.0
jky_278466,283,Ellis Park,crs_16588,USA,5,0,0,1,1,0.0,0.0,-5.0
jky_278466,283,Chepstow,crs_312,GB,5,1,3,0,0,0.9,0.2,-0.5
jky_278466,283,Newmarket (July),crs_4524,GB,4,0,1,1,1,0.0,0.0,-4.0
jky_278466,283,Turfway Park (USA),crs_3796,USA,4,0,1,1,0,0.0,0.0,-4.0
jky_278466,283,Goodwood,crs_546,GB,4,0,1,1,0,0.0,0.0,-4.0
jky_278466,283,Thirsk,crs_2080,GB,4,0,1,1,0,0.0,0.0,-4.0
jky_278466,283,Pontefract,crs_1196,GB,4,2,0,0,0,2.11,0.5,1.63
jky_278466,283,Newbury,crs_936,GB,3,1,0,2,0,9.44,0.33,31.0
jky_278466,283,Epsom,crs_442,GB,3,0,1,1,0,0.0,0.0,-3.0
jky_278466,283,Sandown,crs_1404,GB,3,1,0,1,1,2.51,0.33,38.0
jky_278466,283,Newcastle (AW),crs_35178,GB,3,0,0,0,1,0.0,0.0,-3.0
jky_278466,283,Catterick,crs_260,GB,3,1,0,1,0,1.31,0.33,1.0
jky_278466,283,Haydock,crs_598,GB,3,1,0,0,2,0.97,0.33,-1.56
jky_278466,283,Arlington Park (USA),crs_7176,USA,2,0,0,1,0,0.0,0.0,-2.0
jky_278466,283,Doncaster,crs_390,GB,2,0,0,1,0,0.0,0.0,-2.0
jky_278466,283,Leicester,crs_780,GB,2,0,0,1,0,0.0,0.0,-2.0
jky_278466,283,Remington Park (USA),crs_18330,USA,2,0,0,0,0,0.0,0.0,-2.0
jky_278466,283,Brighton,crs_182,GB,2,0,0,1,0,0.0,0.0,-2.0
jky_278466,283,Ascot,crs_52,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_278466,283,Beverley,crs_156,GB,1,0,0,1,0,0.0,0.0,-1.0
jky_278466,283,York,crs_2782,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_278466,283,Bath,crs_130,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_278466,283,Mountaineer Park (USA),crs_19344,USA,1,1,0,0,0,4.6,1.0,3.6
jky_278466,283,Aqueduct (USA),crs_6630,USA,1,0,0,0,0,0.0,0.0,-1.0
jky_278466,283,Redcar,crs_1222,GB,1,0,1,0,0,0.0,0.0,-1.0
jky_278466,283,Seoul (KOR),crs_35074,KOR,1,0,0,0,0,0.0,0.0,-1.0
jky_278466,283,Carlisle,crs_208,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_278466,283,Chantilly (FR),crs_5304,FR,1,0,0,0,0,0.0,0.0,-1.0
jky_309651,4,Salisbury,crs_1352,GB,2,0,0,0,1,0.0,0.0,-2.0
