damsire_id,damsire_name,total_runners,dist_f,runners,1st,2nd,3rd,4th,a/e,win_%,1_pl
dsi_501543,Sonus,154,16f,18,1,1,1,2,0.57,0.06,-15.62
dsi_501543,Sonus,154,20f,16,2,2,1,1,1.03,0.12,-7.75
dsi_501543,Sonus,154,8f,13,4,2,0,1,1.56,0.31,17.25
dsi_501543,Sonus,154,12f,12,5,1,1,0,1.82,0.42,26.0
dsi_501543,Sonus,154,16.5f,10,1,0,0,0,1.79,0.1,-7.0
dsi_501543,Sonus,154,20.5f,10,0,1,1,1,0.0,0.0,-10.0
dsi_501543,Sonus,154,19.5f,8,2,2,1,1,1.35,0.25,-2.25
dsi_501543,Sonus,154,19f,7,2,2,0,1,1.41,0.29,-0.75
dsi_501543,Sonus,154,21f,7,1,3,0,0,0.87,0.14,-5.17
dsi_501543,Sonus,154,10f,6,0,0,0,1,0.0,0.0,-6.0
dsi_501543,Sonus,154,24f,6,1,2,1,1,0.61,0.17,-3.8
dsi_501543,Sonus,154,17f,6,0,1,2,0,0.0,0.0,-6.0
dsi_501543,Sonus,154,24.5f,4,0,0,0,1,0.0,0.0,-4.0
dsi_501543,Sonus,154,11f,4,0,2,0,1,0.0,0.0,-4.0
dsi_501543,Sonus,154,15.5f,3,1,0,0,0,8.36,0.33,18.0
dsi_501543,Sonus,154,18f,3,0,0,0,0,0.0,0.0,-3.0
dsi_501543,Sonus,154,22f,2,0,0,0,0,0.0,0.0,-2.0
dsi_501543,Sonus,154,21.5f,2,0,0,0,1,0.0,0.0,-2.0
dsi_501543,Sonus,154,7f,2,1,0,0,0,4.08,0.5,3.6
dsi_501543,Sonus,154,25f,2,0,0,0,0,0.0,0.0,-2.0
dsi_501543,Sonus,154,12.5f,2,0,0,0,0,0.0,0.0,-2.0
dsi_501543,Sonus,154,18.5f,2,0,0,1,0,0.0,0.0,-2.0
dsi_501543,Sonus,154,22.5f,2,0,0,0,0,0.0,0.0,-2.0
dsi_501543,Sonus,154,17.5f,2,0,0,0,1,0.0,0.0,-2.0
dsi_501543,Sonus,154,7.5f,1,0,0,0,0,0.0,0.0,-1.0
dsi_501543,Sonus,154,23f,1,0,0,0,0,0.0,0.0,-1.0
dsi_501543,Sonus,154,26f,1,0,0,0,0,0.0,0.0,-1.0
dsi_501543,Sonus,154,8.5f,1,0,0,0,0,0.0,0.0,-1.0
dsi_501543,Sonus,154,5f,1,0,0,0,0,0.0,0.0,-1.0
dsi_312270,In The Wings,9333,8f,1131,80,94,115,127,0.67,0.07,-431.68
dsi_312270,In The Wings,9333,10f,960,85,99,99,97,0.83,0.09,-305.07
dsi_312270,In The Wings,9333,7f,925,70,73,95,91,0.77,0.08,-332.47
dsi_312270,In The Wings,9333,12f,913,77,100,123,93,0.72,0.08,-365.52
dsi_312270,In The Wings,9333,16f,873,76,85,77,97,0.82,0.09,-394.32
dsi_312270,In The Wings,9333,6f,576,38,58,60,52,0.69,0.07,-259.24
dsi_312270,In The Wings,9333,14f,316,40,40,24,32,0.99,0.13,-5.56
dsi_312270,In The Wings,9333,5f,284,30,22,33,36,0.97,0.11,-48.53
dsi_312270,In The Wings,9333,8.5f,277,30,29,33,30,1.0,0.11,-90.79
dsi_312270,In The Wings,9333,16.5f,263,28,23,23,26,0.91,0.11,-99.57
